Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.01    0.01   23598/175737      SampleSAT::simAnnealing() [15]
                0.03    0.05  152139/175737      SampleSAT::greedyWalk() [9]
[8]     24.4    0.04    0.06  175737         SatProblem::getNsc2(int*, int) [8]
                0.02    0.00 1380264/1850848     std::_List_iterator<int>::operator++(int) [14]
                0.01    0.00 2786160/4446935     std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > >::operator[](unsigned int) [16]
                0.01    0.00 2083212/3133929     std::list<int, std::allocator<int> >::end() [29]
                0.01    0.00 2083212/2713869     std::_List_iterator<int>::operator!=(std::_List_iterator<int> const&) const [32]
                0.01    0.00  690132/1251288     SatProblem::isSatCnj(int*, int) [33]
                0.00    0.00 1380264/2113536     std::_List_iterator<int>::operator*() const [48]
                0.00    0.00  702948/863021      std::list<int, std::allocator<int> >::begin() [50]
-----------------------------------------------
                0.00    0.09   12004/12004       SampleSAT::walk() [6]
[9]     21.9    0.00    0.09   12004         SampleSAT::greedyWalk() [9]
                0.03    0.05  152139/175737      SatProblem::getNsc2(int*, int) [8]
                0.00    0.00   12004/45463       SatProblem::afterFlip(int*, int) [30]
                0.00    0.00  180060/410218      SatProblem::getVar(int) [91]
                0.00    0.00   23824/151837      SatProblem::getNumSat() [96]
                0.00    0.00   12004/45463       SatProblem::addNumSat(int) [99]
-----------------------------------------------
                0.00    0.00      60/420060      SatProblem::parseCnfFile(char*) [56]
                0.01    0.02  420000/420060      SatProblem::initParams() [7]
[10]     8.0    0.01    0.02  420060         std::list<int, std::allocator<int> >::push_back(int const&) [10]
                0.00    0.02  420060/420060      std::list<int, std::allocator<int> >::_M_insert(std::_List_iterator<int>, int const&) [21]
                0.00    0.00  420060/3133929     std::list<int, std::allocator<int> >::end() [29]
-----------------------------------------------
                0.03    0.00    2000/2000        SliceSampling::readdata(char*, int) [12]
[11]     7.5    0.03    0.00    2000         SliceSampling::modelcheck(int) [11]
-----------------------------------------------
                0.00    0.03       1/1           SliceSampling::learn(int*, char*, int) [2]
[12]     7.5    0.00    0.03       1         SliceSampling::readdata(char*, int) [12]
                0.03    0.00    2000/2000        SliceSampling::modelcheck(int) [11]
-----------------------------------------------
                0.00    0.03   22447/22447       SliceSampling::sampleX() [4]
[13]     6.6    0.00    0.03   22447         SliceSampling::unitProc(int, int) [13]
                0.00    0.02   22447/22447       SatProblem::rewriteWL(int, int) [25]
                0.01    0.00   44894/85500       Timer::time() [19]
                0.00    0.00   22447/22447       SatProblem::setClause(int, int) [51]
                0.00    0.00   22447/22447       SatProblem::setAtom(int, int) [101]
-----------------------------------------------
                0.00    0.00   10320/1850848     SatProblem::setClause(int, int) [51]
                0.00    0.00  197576/1850848     SatProblem::getNsc1(int*, int) [31]
                0.00    0.00  262688/1850848     SatProblem::afterFlip(int*, int) [30]
                0.02    0.00 1380264/1850848     SatProblem::getNsc2(int*, int) [8]
[14]     6.2    0.03    0.00 1850848         std::_List_iterator<int>::operator++(int) [14]
-----------------------------------------------
                0.00    0.02   23598/23598       SampleSAT::walk() [6]
[15]     5.3    0.00    0.02   23598         SampleSAT::simAnnealing() [15]
                0.01    0.01   23598/175737      SatProblem::getNsc2(int*, int) [8]
                0.00    0.01   21784/45463       SatProblem::afterFlip(int*, int) [30]
                0.00    0.00   47195/405704      SatProblem::getGrand() [17]
                0.00    0.00   28413/410218      SatProblem::getVar(int) [91]
                0.00    0.00   23598/23598       SampleSAT::getTemp() [100]
                0.00    0.00   23598/151837      SatProblem::getNumSat() [96]
                0.00    0.00   21784/45463       SatProblem::addNumSat(int) [99]
-----------------------------------------------
                0.00    0.00      60/4446935     SatProblem::parseCnfFile(char*) [56]
                0.00    0.00   55214/4446935     SatProblem::setClause(int, int) [51]
                0.00    0.00  290976/4446935     SatProblem::getNsc1(int*, int) [31]
                0.00    0.00  444540/4446935     SatProblem::afterFlip(int*, int) [30]
                0.00    0.00  869985/4446935     SatProblem::initParams() [7]
                0.01    0.00 2786160/4446935     SatProblem::getNsc2(int*, int) [8]
[16]     5.0    0.02    0.00 4446935         std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > >::operator[](unsigned int) [16]
-----------------------------------------------
                0.00    0.00   10000/405704      SliceSampling::cdlearn(int) [3]
                0.00    0.00   47195/405704      SampleSAT::simAnnealing() [15]
                0.00    0.00   70956/405704      SampleSAT::walk() [6]
                0.00    0.01  127553/405704      SampleSAT::init_model() [39]
                0.00    0.01  150000/405704      SliceSampling::sampleU() [38]
[17]     5.0    0.00    0.02  405704         SatProblem::getGrand() [17]
                0.02    0.00  405704/405704      Random::genrand() [18]
-----------------------------------------------
                0.02    0.00  405704/405704      SatProblem::getGrand() [17]
[18]     5.0    0.02    0.00  405704         Random::genrand() [18]
-----------------------------------------------
                0.00    0.00       2/85500       SliceSampling::learn(int*, char*, int) [2]
                0.00    0.00       4/85500       main [1]
                0.00    0.00     600/85500       SliceSampling::cdlearn(int) [3]
                0.01    0.00   40000/85500       SliceSampling::sampleX() [4]
                0.01    0.00   44894/85500       SliceSampling::unitProc(int, int) [13]
[19]     5.0    0.02    0.00   85500         Timer::time() [19]
-----------------------------------------------
                0.00    0.02  420060/420060      std::list<int, std::allocator<int> >::_M_insert(std::_List_iterator<int>, int const&) [21]
[20]     5.0    0.00    0.02  420060         std::list<int, std::allocator<int> >::_M_create_node(int const&) [20]
                0.01    0.00  420060/420060      __gnu_cxx::new_allocator<int>::construct(int*, int const&) [34]
                0.01    0.00  420060/840120      std::_List_base<int, std::allocator<int> >::_M_get_Tp_allocator() const [23]
                0.00    0.00  420060/420060      std::_List_base<int, std::allocator<int> >::_M_get_node() [90]
                0.00    0.00  420060/840180      std::allocator<int>::~allocator() [83]
-----------------------------------------------
                0.00    0.02  420060/420060      std::list<int, std::allocator<int> >::push_back(int const&) [10]
[21]     5.0    0.00    0.02  420060         std::list<int, std::allocator<int> >::_M_insert(std::_List_iterator<int>, int const&) [21]
                0.00    0.02  420060/420060      std::list<int, std::allocator<int> >::_M_create_node(int const&) [20]
-----------------------------------------------
                0.00    0.02  149985/149985      SatProblem::initParams() [7]
[22]     5.0    0.00    0.02  149985         std::list<int, std::allocator<int> >::clear() [22]
                0.00    0.01  149985/150049      std::_List_base<int, std::allocator<int> >::_M_clear() [28]
                0.00    0.00  149985/150049      std::_List_base<int, std::allocator<int> >::_M_init() [42]
-----------------------------------------------
                0.01    0.00  420060/840120      std::_List_base<int, std::allocator<int> >::_M_clear() [28]
                0.01    0.00  420060/840120      std::list<int, std::allocator<int> >::_M_create_node(int const&) [20]
[23]     5.0    0.01    0.01  840120         std::_List_base<int, std::allocator<int> >::_M_get_Tp_allocator() const [23]
                0.00    0.00  840120/840180      std::allocator<int>::allocator<std::_List_node<int> >(std::allocator<std::_List_node<int> > const&) [37]
                0.00    0.00  840120/840180      std::_List_base<int, std::allocator<int> >::_M_get_Node_allocator() const [82]
-----------------------------------------------
                0.00    0.02   11675/11675       SampleSAT::walk() [6]
[24]     3.8    0.00    0.02   11675         SampleSAT::randomWalk() [24]
                0.00    0.01   11675/11675       SatProblem::getNsc1(int*, int) [31]
                0.01    0.00   52893/52893       SatProblem::getCnj(int, int) [43]
                0.00    0.00  513708/513708      SatProblem::getClVecSize() [84]
                0.00    0.00  258993/258993      SatProblem::getClVec(int) [93]
                0.00    0.00  233504/233504      SatProblem::getFixedClausei(int) [94]
                0.00    0.00   93621/93621       SatProblem::getCnjSize(int) [97]
                0.00    0.00   29298/410218      SatProblem::getVar(int) [91]
                0.00    0.00   11675/151837      SatProblem::getNumSat() [96]
                0.00    0.00   11675/45463       SatProblem::addNumSat(int) [99]
-----------------------------------------------
                0.00    0.02   22447/22447       SliceSampling::unitProc(int, int) [13]
[25]     3.8    0.00    0.02   22447         SatProblem::rewriteWL(int, int) [25]
                0.00    0.01   22447/22447       std::vector<int, std::allocator<int> >::~vector() [27]
                0.00    0.00   22447/22447       std::vector<int, std::allocator<int> >::vector() [55]
-----------------------------------------------
                0.00    0.00      15/4894515     SliceSampling::learn(int*, char*, int) [2]
                0.00    0.00  150000/4894515     SliceSampling::sampleU() [38]
                0.00    0.00  150000/4894515     SliceSampling::sampleX() [4]
                0.01    0.00 4594500/4894515     SliceSampling::cdlearn(int) [3]
[26]     3.8    0.01    0.00 4894515         SatProblem::getTheta(int) [26]
-----------------------------------------------
                0.00    0.01   22447/22447       SatProblem::rewriteWL(int, int) [25]
[27]     3.8    0.00    0.01   22447         std::vector<int, std::allocator<int> >::~vector() [27]
                0.00    0.01   22447/22447       void std::_Destroy<int*, int>(int*, int*, std::allocator<int>&) [36]
                0.00    0.01   22447/22447       std::_Vector_base<int, std::allocator<int> >::~_Vector_base() [46]
                0.00    0.00   22447/22447       std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() [104]
-----------------------------------------------
                0.00    0.00      64/150049      std::_List_base<int, std::allocator<int> >::~_List_base() [57]
                0.00    0.01  149985/150049      std::list<int, std::allocator<int> >::clear() [22]
[28]     3.7    0.00    0.01  150049         std::_List_base<int, std::allocator<int> >::_M_clear() [28]
                0.01    0.00  420060/840120      std::_List_base<int, std::allocator<int> >::_M_get_Tp_allocator() const [23]
                0.01    0.00  420060/420060      std::_List_base<int, std::allocator<int> >::_M_put_node(std::_List_node<int>*) [41]
                0.00    0.00  420060/420060      __gnu_cxx::new_allocator<int>::destroy(int*) [88]
                0.00    0.00  420060/840180      std::allocator<int>::~allocator() [83]
-----------------------------------------------
                0.00    0.00   32767/3133929     SatProblem::setClause(int, int) [51]
                0.00    0.00  244276/3133929     SatProblem::getNsc1(int*, int) [31]
                0.00    0.00  353614/3133929     SatProblem::afterFlip(int*, int) [30]
                0.00    0.00  420060/3133929     std::list<int, std::allocator<int> >::push_back(int const&) [10]
                0.01    0.00 2083212/3133929     SatProblem::getNsc2(int*, int) [8]
[29]     3.5    0.01    0.00 3133929         std::list<int, std::allocator<int> >::end() [29]
                0.00    0.00 3133929/3996950     std::_List_iterator<int>::_List_iterator(std::_List_node_base*) [47]
-----------------------------------------------
                0.00    0.00   11675/45463       SatProblem::getNsc1(int*, int) [31]
                0.00    0.00   12004/45463       SampleSAT::greedyWalk() [9]
                0.00    0.01   21784/45463       SampleSAT::simAnnealing() [15]
[30]     3.0    0.00    0.01   45463         SatProblem::afterFlip(int*, int) [30]
                0.00    0.00  262688/1850848     std::_List_iterator<int>::operator++(int) [14]
                0.00    0.00  262688/1251288     SatProblem::isSatCnj(int*, int) [33]
                0.00    0.00  444540/4446935     std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > >::operator[](unsigned int) [16]
                0.00    0.00  353614/3133929     std::list<int, std::allocator<int> >::end() [29]
                0.00    0.00  353614/2713869     std::_List_iterator<int>::operator!=(std::_List_iterator<int> const&) const [32]
                0.00    0.00  525376/2113536     std::_List_iterator<int>::operator*() const [48]
                0.00    0.00   90926/863021      std::list<int, std::allocator<int> >::begin() [50]
-----------------------------------------------
                0.00    0.01   11675/11675       SampleSAT::randomWalk() [24]
[31]     2.6    0.00    0.01   11675         SatProblem::getNsc1(int*, int) [31]
                0.00    0.00   11675/45463       SatProblem::afterFlip(int*, int) [30]
                0.00    0.00  197576/1850848     std::_List_iterator<int>::operator++(int) [14]
                0.00    0.00  290976/4446935     std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > >::operator[](unsigned int) [16]
                0.00    0.00  244276/3133929     std::list<int, std::allocator<int> >::end() [29]
                0.00    0.00  244276/2713869     std::_List_iterator<int>::operator!=(std::_List_iterator<int> const&) const [32]
                0.00    0.00   98788/1251288     SatProblem::isSatCnj(int*, int) [33]
                0.00    0.00  197576/2113536     std::_List_iterator<int>::operator*() const [48]
                0.00    0.00   46700/863021      std::list<int, std::allocator<int> >::begin() [50]
-----------------------------------------------
                0.00    0.00   32767/2713869     SatProblem::setClause(int, int) [51]
                0.00    0.00  244276/2713869     SatProblem::getNsc1(int*, int) [31]
                0.00    0.00  353614/2713869     SatProblem::afterFlip(int*, int) [30]
                0.01    0.00 2083212/2713869     SatProblem::getNsc2(int*, int) [8]
[32]     2.5    0.01    0.00 2713869         std::_List_iterator<int>::operator!=(std::_List_iterator<int> const&) const [32]
-----------------------------------------------
                0.00    0.00   98788/1251288     SatProblem::getNsc1(int*, int) [31]
                0.00    0.00  199680/1251288     SatProblem::initSatCheck(int*) [49]
                0.00    0.00  262688/1251288     SatProblem::afterFlip(int*, int) [30]
                0.01    0.00  690132/1251288     SatProblem::getNsc2(int*, int) [8]
[33]     2.5    0.01    0.00 1251288         SatProblem::isSatCnj(int*, int) [33]
-----------------------------------------------
                0.01    0.00  420060/420060      std::list<int, std::allocator<int> >::_M_create_node(int const&) [20]
[34]     2.5    0.01    0.00  420060         __gnu_cxx::new_allocator<int>::construct(int*, int const&) [34]
                0.00    0.00  420060/420120      operator new(unsigned int, void*) [85]
-----------------------------------------------
                0.01    0.00   22447/22447       void std::_Destroy<int*, int>(int*, int*, std::allocator<int>&) [36]
[35]     2.5    0.01    0.00   22447         void std::_Destroy<int*>(int*, int*) [35]
                0.00    0.00   22447/22447       void std::_Destroy_aux<true>::__destroy<int*>(int*, int*) [102]
-----------------------------------------------
                0.00    0.01   22447/22447       std::vector<int, std::allocator<int> >::~vector() [27]
[36]     2.5    0.00    0.01   22447         void std::_Destroy<int*, int>(int*, int*, std::allocator<int>&) [36]
                0.01    0.00   22447/22447       void std::_Destroy<int*>(int*, int*) [35]
-----------------------------------------------
                0.00    0.00      60/840180      std::list<int, std::allocator<int> >::list(std::list<int, std::allocator<int> > const&) [69]
                0.00    0.00  840120/840180      std::_List_base<int, std::allocator<int> >::_M_get_Tp_allocator() const [23]
[37]     2.5    0.01    0.00  840180         std::allocator<int>::allocator<std::_List_node<int> >(std::allocator<std::_List_node<int> > const&) [37]
                0.00    0.00  840180/862627      __gnu_cxx::new_allocator<int>::new_allocator() [40]
-----------------------------------------------
                0.00    0.01   10000/10000       SliceSampling::cdlearn(int) [3]
[38]     2.0    0.00    0.01   10000         SliceSampling::sampleU() [38]
                0.00    0.01  150000/405704      SatProblem::getGrand() [17]
                0.00    0.00  150000/4894515     SatProblem::getTheta(int) [26]
-----------------------------------------------
                0.00    0.01   10000/10000       SampleSAT::solve(SatProblem*, int*) [5]
[39]     1.6    0.00    0.01   10000         SampleSAT::init_model() [39]
                0.00    0.01  127553/405704      SatProblem::getGrand() [17]
                0.00    0.00  172447/410218      SatProblem::getVar(int) [91]
-----------------------------------------------
                0.00    0.00   22447/862627      std::allocator<int>::allocator() [52]
                0.00    0.00  840180/862627      std::allocator<int>::allocator<std::_List_node<int> >(std::allocator<std::_List_node<int> > const&) [37]
[40]     1.2    0.01    0.00  862627         __gnu_cxx::new_allocator<int>::new_allocator() [40]
-----------------------------------------------
                0.01    0.00  420060/420060      std::_List_base<int, std::allocator<int> >::_M_clear() [28]
[41]     1.2    0.01    0.00  420060         std::_List_base<int, std::allocator<int> >::_M_put_node(std::_List_node<int>*) [41]
                0.00    0.00  420060/420060      __gnu_cxx::new_allocator<std::_List_node<int> >::deallocate(std::_List_node<int>*, unsigned int) [86]
-----------------------------------------------
                0.00    0.00       4/150049      std::_List_base<int, std::allocator<int> >::_List_base() [75]
                0.00    0.00      60/150049      std::_List_base<int, std::allocator<int> >::_List_base(std::allocator<int> const&) [74]
                0.00    0.00  149985/150049      std::list<int, std::allocator<int> >::clear() [22]
[42]     1.2    0.01    0.00  150049         std::_List_base<int, std::allocator<int> >::_M_init() [42]
-----------------------------------------------
                0.01    0.00   52893/52893       SampleSAT::randomWalk() [24]
[43]     1.2    0.01    0.00   52893         SatProblem::getCnj(int, int) [43]
                0.00    0.00   52893/52893       SatProblem::getCnf(int) [98]
-----------------------------------------------
                0.01    0.00   22447/22447       std::_Vector_base<int, std::allocator<int> >::_Vector_impl::~_Vector_impl() [45]
[44]     1.2    0.01    0.00   22447         std::allocator<int>::~allocator() [44]
                0.00    0.00   22447/862627      __gnu_cxx::new_allocator<int>::~new_allocator() [81]
-----------------------------------------------
                0.00    0.01   22447/22447       std::_Vector_base<int, std::allocator<int> >::~_Vector_base() [46]
[45]     1.2    0.00    0.01   22447         std::_Vector_base<int, std::allocator<int> >::_Vector_impl::~_Vector_impl() [45]
                0.01    0.00   22447/22447       std::allocator<int>::~allocator() [44]
-----------------------------------------------
                0.00    0.01   22447/22447       std::vector<int, std::allocator<int> >::~vector() [27]
[46]     1.2    0.00    0.01   22447         std::_Vector_base<int, std::allocator<int> >::~_Vector_base() [46]
                0.00    0.01   22447/22447       std::_Vector_base<int, std::allocator<int> >::_Vector_impl::~_Vector_impl() [45]
                0.00    0.00   22447/22447       std::_Vector_base<int, std::allocator<int> >::_M_deallocate(int*, unsigned int) [103]
-----------------------------------------------
                0.00    0.00  863021/3996950     std::list<int, std::allocator<int> >::begin() [50]
                0.00    0.00 3133929/3996950     std::list<int, std::allocator<int> >::end() [29]
[47]     1.2    0.00    0.00 3996950         std::_List_iterator<int>::_List_iterator(std::_List_node_base*) [47]
-----------------------------------------------
                0.00    0.00   10320/2113536     SatProblem::setClause(int, int) [51]
                0.00    0.00  197576/2113536     SatProblem::getNsc1(int*, int) [31]
                0.00    0.00  525376/2113536     SatProblem::afterFlip(int*, int) [30]
                0.00    0.00 1380264/2113536     SatProblem::getNsc2(int*, int) [8]
[48]     1.2    0.00    0.00 2113536         std::_List_iterator<int>::operator*() const [48]
-----------------------------------------------
                0.00    0.00   10000/10000       SampleSAT::solve(SatProblem*, int*) [5]
[49]     0.4    0.00    0.00   10000         SatProblem::initSatCheck(int*) [49]
                0.00    0.00  199680/1251288     SatProblem::isSatCnj(int*, int) [33]
-----------------------------------------------
                0.00    0.00   22447/863021      SatProblem::setClause(int, int) [51]
                0.00    0.00   46700/863021      SatProblem::getNsc1(int*, int) [31]
                0.00    0.00   90926/863021      SatProblem::afterFlip(int*, int) [30]
                0.00    0.00  702948/863021      SatProblem::getNsc2(int*, int) [8]
[50]     0.3    0.00    0.00  863021         std::list<int, std::allocator<int> >::begin() [50]
                0.00    0.00  863021/3996950     std::_List_iterator<int>::_List_iterator(std::_List_node_base*) [47]
-----------------------------------------------
                0.00    0.00   22447/22447       SliceSampling::unitProc(int, int) [13]
[51]     0.2    0.00    0.00   22447         SatProblem::setClause(int, int) [51]
                0.00    0.00   55214/4446935     std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > >::operator[](unsigned int) [16]
                0.00    0.00   32767/3133929     std::list<int, std::allocator<int> >::end() [29]
                0.00    0.00   10320/1850848     std::_List_iterator<int>::operator++(int) [14]
                0.00    0.00   32767/2713869     std::_List_iterator<int>::operator!=(std::_List_iterator<int> const&) const [32]
                0.00    0.00   22447/863021      std::list<int, std::allocator<int> >::begin() [50]
                0.00    0.00   10320/2113536     std::_List_iterator<int>::operator*() const [48]
-----------------------------------------------
                0.00    0.00   22447/22447       std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl() [53]
[52]     0.0    0.00    0.00   22447         std::allocator<int>::allocator() [52]
                0.00    0.00   22447/862627      __gnu_cxx::new_allocator<int>::new_allocator() [40]
-----------------------------------------------
                0.00    0.00   22447/22447       std::_Vector_base<int, std::allocator<int> >::_Vector_base() [54]
[53]     0.0    0.00    0.00   22447         std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl() [53]
                0.00    0.00   22447/22447       std::allocator<int>::allocator() [52]
-----------------------------------------------
                0.00    0.00   22447/22447       std::vector<int, std::allocator<int> >::vector() [55]
[54]     0.0    0.00    0.00   22447         std::_Vector_base<int, std::allocator<int> >::_Vector_base() [54]
                0.00    0.00   22447/22447       std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl() [53]
-----------------------------------------------
                0.00    0.00   22447/22447       SatProblem::rewriteWL(int, int) [25]
[55]     0.0    0.00    0.00   22447         std::vector<int, std::allocator<int> >::vector() [55]
                0.00    0.00   22447/22447       std::_Vector_base<int, std::allocator<int> >::_Vector_base() [54]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[56]     0.0    0.00    0.00       1         SatProblem::parseCnfFile(char*) [56]
                0.00    0.00       1/1           SatProblem::allocate() [59]
                0.00    0.00      60/420060      std::list<int, std::allocator<int> >::push_back(int const&) [10]
                0.00    0.00      60/4446935     std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > >::operator[](unsigned int) [16]
-----------------------------------------------
                0.00    0.00      64/64          std::list<int, std::allocator<int> >::~list() [58]
[57]     0.0    0.00    0.00      64         std::_List_base<int, std::allocator<int> >::~_List_base() [57]
                0.00    0.00      64/150049      std::_List_base<int, std::allocator<int> >::_M_clear() [28]
                0.00    0.00      64/64          std::_List_base<int, std::allocator<int> >::_List_impl::~_List_impl() [115]
-----------------------------------------------
                0.00    0.00       4/64          SatProblem::allocate() [59]
                0.00    0.00      60/64          void std::_Destroy<std::list<int, std::allocator<int> > >(std::list<int, std::allocator<int> >*) [60]
[58]     0.0    0.00    0.00      64         std::list<int, std::allocator<int> >::~list() [58]
                0.00    0.00      64/64          std::_List_base<int, std::allocator<int> >::~_List_base() [57]
-----------------------------------------------
                0.00    0.00       1/1           SatProblem::parseCnfFile(char*) [56]
[59]     0.0    0.00    0.00       1         SatProblem::allocate() [59]
                0.00    0.00       4/4           std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > >::resize(unsigned int, std::list<int, std::allocator<int> >) [66]
                0.00    0.00       4/64          std::list<int, std::allocator<int> >::~list() [58]
                0.00    0.00       4/4           std::list<int, std::allocator<int> >::list() [76]
-----------------------------------------------
                0.00    0.00      60/60          void std::_Destroy_aux<false>::__destroy<std::list<int, std::allocator<int> >*>(std::list<int, std::allocator<int> >*, std::list<int, std::allocator<int> >*) [61]
[60]     0.0    0.00    0.00      60         void std::_Destroy<std::list<int, std::allocator<int> > >(std::list<int, std::allocator<int> >*) [60]
                0.00    0.00      60/64          std::list<int, std::allocator<int> >::~list() [58]
-----------------------------------------------
                0.00    0.00       8/8           void std::_Destroy<std::list<int, std::allocator<int> >*>(std::list<int, std::allocator<int> >*, std::list<int, std::allocator<int> >*) [62]
[61]     0.0    0.00    0.00       8         void std::_Destroy_aux<false>::__destroy<std::list<int, std::allocator<int> >*>(std::list<int, std::allocator<int> >*, std::list<int, std::allocator<int> >*) [61]
                0.00    0.00      60/60          void std::_Destroy<std::list<int, std::allocator<int> > >(std::list<int, std::allocator<int> >*) [60]
-----------------------------------------------
                0.00    0.00       8/8           void std::_Destroy<std::list<int, std::allocator<int> >*, std::list<int, std::allocator<int> > >(std::list<int, std::allocator<int> >*, std::list<int, std::allocator<int> >*, std::allocator<std::list<int, std::allocator<int> > >&) [63]
[62]     0.0    0.00    0.00       8         void std::_Destroy<std::list<int, std::allocator<int> >*>(std::list<int, std::allocator<int> >*, std::list<int, std::allocator<int> >*) [62]
                0.00    0.00       8/8           void std::_Destroy_aux<false>::__destroy<std::list<int, std::allocator<int> >*>(std::list<int, std::allocator<int> >*, std::list<int, std::allocator<int> >*) [61]
-----------------------------------------------
                0.00    0.00       4/8           std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > >::~vector() [67]
                0.00    0.00       4/8           std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > >::_M_fill_insert(__gnu_cxx::__normal_iterator<std::list<int, std::allocator<int> >*, std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > > >, unsigned int, std::list<int, std::allocator<int> > const&) [64]
[63]     0.0    0.00    0.00       8         void std::_Destroy<std::list<int, std::allocator<int> >*, std::list<int, std::allocator<int> > >(std::list<int, std::allocator<int> >*, std::list<int, std::allocator<int> >*, std::allocator<std::list<int, std::allocator<int> > >&) [63]
                0.00    0.00       8/8           void std::_Destroy<std::list<int, std::allocator<int> >*>(std::list<int, std::allocator<int> >*, std::list<int, std::allocator<int> >*) [62]
-----------------------------------------------
                0.00    0.00       4/4           std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > >::insert(__gnu_cxx::__normal_iterator<std::list<int, std::allocator<int> >*, std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > > >, unsigned int, std::list<int, std::allocator<int> > const&) [65]
[64]     0.0    0.00    0.00       4         std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > >::_M_fill_insert(__gnu_cxx::__normal_iterator<std::list<int, std::allocator<int> >*, std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > > >, unsigned int, std::list<int, std::allocator<int> > const&) [64]
                0.00    0.00       4/8           void std::_Destroy<std::list<int, std::allocator<int> >*, std::list<int, std::allocator<int> > >(std::list<int, std::allocator<int> >*, std::list<int, std::allocator<int> >*, std::allocator<std::list<int, std::allocator<int> > >&) [63]
                0.00    0.00       4/4           void std::__uninitialized_fill_n_a<std::list<int, std::allocator<int> >*, unsigned int, std::list<int, std::allocator<int> >, std::list<int, std::allocator<int> > >(std::list<int, std::allocator<int> >*, unsigned int, std::list<int, std::allocator<int> > const&, std::allocator<std::list<int, std::allocator<int> > >&) [73]
                0.00    0.00      16/20          std::_Vector_base<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > >::_M_get_Tp_allocator() [126]
                0.00    0.00       8/16          __gnu_cxx::__normal_iterator<std::list<int, std::allocator<int> >*, std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > > >::base() const [128]
                0.00    0.00       8/8           std::list<int, std::allocator<int> >* std::__uninitialized_move_a<std::list<int, std::allocator<int> >*, std::list<int, std::allocator<int> >*, std::allocator<std::list<int, std::allocator<int> > > >(std::list<int, std::allocator<int> >*, std::list<int, std::allocator<int> >*, std::list<int, std::allocator<int> >*, std::allocator<std::list<int, std::allocator<int> > >&) [138]
                0.00    0.00       4/4           std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > >::_M_check_len(unsigned int, char const*) const [146]
                0.00    0.00       4/4           std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > >::begin() [157]
                0.00    0.00       4/4           __gnu_cxx::__normal_iterator<std::list<int, std::allocator<int> >*, std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > > >::difference_type __gnu_cxx::operator-<std::list<int, std::allocator<int> >*, std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > > >(__gnu_cxx::__normal_iterator<std::list<int, std::allocator<int> >*, std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > > > const&, __gnu_cxx::__normal_iterator<std::list<int, std::allocator<int> >*, std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > > > const&) [145]
                0.00    0.00       4/4           std::_Vector_base<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > >::_M_allocate(unsigned int) [151]
                0.00    0.00       4/8           std::_Vector_base<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > >::_M_deallocate(std::list<int, std::allocator<int> >*, unsigned int) [134]
-----------------------------------------------
                0.00    0.00       4/4           std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > >::resize(unsigned int, std::list<int, std::allocator<int> >) [66]
