Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
                0.01    0.00  574794/9021028     SatProblem::getNsc1(int*, int) [20]
                0.02    0.00 1600000/9021028     SatProblem::initSatCheck(int*) [28]
                0.03    0.00 2245356/9021028     SatProblem::afterFlip(int*, int) [15]
                0.06    0.00 4600878/9021028     SatProblem::getNsc2(int*, int) [6]
[12]    11.5    0.12    0.00 9021028         SatProblem::isSatCnj(int*, int) [12]
-----------------------------------------------
                0.03    0.08 3200036/3200036     std::list<int, std::allocator<int> >::push_back(int const&) [10]
[13]    10.8    0.03    0.08 3200036         std::list<int, std::allocator<int> >::_M_insert(std::_List_iterator<int>, int const&) [13]
                0.00    0.08 3200036/3200036     std::list<int, std::allocator<int> >::_M_create_node(int const&) [17]
-----------------------------------------------
                0.00    0.10  799992/799992      SatProblem::initParams() [8]
[14]     9.9    0.00    0.10  799992         std::list<int, std::allocator<int> >::clear() [14]
                0.04    0.05  799992/800020      std::_List_base<int, std::allocator<int> >::_M_clear() [16]
                0.01    0.00  799992/800020      std::_List_base<int, std::allocator<int> >::_M_init() [38]
-----------------------------------------------
                0.01    0.02   95799/374226      SatProblem::getNsc1(int*, int) [20]
                0.01    0.02   95876/374226      SampleSAT::greedyWalk() [7]
                0.01    0.04  182551/374226      SampleSAT::simAnnealing() [9]
[15]     9.2    0.02    0.08  374226         SatProblem::afterFlip(int*, int) [15]
                0.03    0.00 2245356/9021028     SatProblem::isSatCnj(int*, int) [12]
                0.02    0.00 2245356/12596700     std::_List_iterator<int>::operator++(int) [11]
                0.00    0.00 2993808/19995636     std::list<int, std::allocator<int> >::end() [21]
                0.00    0.00 2993808/16795600     std::_List_iterator<int>::operator!=(std::_List_iterator<int> const&) const [25]
                0.00    0.00 3742260/26194528     std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > >::operator[](unsigned int) [23]
                0.00    0.00 4490712/14842056     std::_List_iterator<int>::operator*() const [42]
                0.00    0.00  748452/4198900     std::list<int, std::allocator<int> >::begin() [32]
-----------------------------------------------
                0.00    0.00      28/800020      std::_List_base<int, std::allocator<int> >::~_List_base() [62]
                0.04    0.05  799992/800020      std::list<int, std::allocator<int> >::clear() [14]
[16]     8.9    0.04    0.05  800020         std::_List_base<int, std::allocator<int> >::_M_clear() [16]
                0.01    0.01 3200036/6400072     std::_List_base<int, std::allocator<int> >::_M_get_Tp_allocator() const [19]
                0.01    0.01 3200036/3200036     std::_List_base<int, std::allocator<int> >::_M_put_node(std::_List_node<int>*) [30]
                0.00    0.00 3200036/6400096     std::allocator<int>::~allocator() [35]
                0.00    0.00 3200036/3200036     __gnu_cxx::new_allocator<int>::destroy(int*) [77]
-----------------------------------------------
                0.00    0.08 3200036/3200036     std::list<int, std::allocator<int> >::_M_insert(std::_List_iterator<int>, int const&) [13]
[17]     7.9    0.00    0.08 3200036         std::list<int, std::allocator<int> >::_M_create_node(int const&) [17]
                0.03    0.00 3200036/3200036     std::_List_base<int, std::allocator<int> >::_M_get_node() [24]
                0.01    0.01 3200036/6400072     std::_List_base<int, std::allocator<int> >::_M_get_Tp_allocator() const [19]
                0.02    0.00 3200036/3200036     __gnu_cxx::new_allocator<int>::construct(int*, int const&) [29]
                0.00    0.00 3200036/6400096     std::allocator<int>::~allocator() [35]
-----------------------------------------------
                0.01    0.06   95799/95799       SampleSAT::walk() [5]
[18]     6.6    0.01    0.06   95799         SampleSAT::randomWalk() [18]
                0.00    0.05   95799/95799       SatProblem::getNsc1(int*, int) [20]
                0.00    0.00   95799/374226      SatProblem::addNumSat(int) [39]
                0.00    0.00  193290/1560103     SatProblem::getVar(int) [37]
                0.00    0.00 3448764/3448764     SatProblem::getClVecSize() [74]
                0.00    0.00 1866042/1866042     SatProblem::getClVec(int) [79]
                0.00    0.00 1532784/1532784     SatProblem::getFixedClausei(int) [80]
                0.00    0.00  673977/673977      SatProblem::getCnjSize(int) [83]
                0.00    0.00  386580/386580      SatProblem::getCnj(int, int) [85]
                0.00    0.00   95799/1188318     SatProblem::getNumSat() [82]
-----------------------------------------------
                0.01    0.01 3200036/6400072     std::_List_base<int, std::allocator<int> >::_M_clear() [16]
                0.01    0.01 3200036/6400072     std::list<int, std::allocator<int> >::_M_create_node(int const&) [17]
[19]     5.3    0.03    0.02 6400072         std::_List_base<int, std::allocator<int> >::_M_get_Tp_allocator() const [19]
                0.02    0.00 6400072/6400096     std::allocator<int>::allocator<std::_List_node<int> >(std::allocator<std::_List_node<int> > const&) [26]
                0.00    0.00 6400072/6400096     std::_List_base<int, std::allocator<int> >::_M_get_Node_allocator() const [73]
-----------------------------------------------
                0.00    0.05   95799/95799       SampleSAT::randomWalk() [18]
[20]     5.2    0.00    0.05   95799         SatProblem::getNsc1(int*, int) [20]
                0.01    0.02   95799/374226      SatProblem::afterFlip(int*, int) [15]
                0.01    0.00 1149588/12596700     std::_List_iterator<int>::operator++(int) [11]
                0.01    0.00  574794/9021028     SatProblem::isSatCnj(int*, int) [12]
                0.00    0.00 1532784/19995636     std::list<int, std::allocator<int> >::end() [21]
                0.00    0.00 1532784/16795600     std::_List_iterator<int>::operator!=(std::_List_iterator<int> const&) const [25]
                0.00    0.00 1915980/26194528     std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > >::operator[](unsigned int) [23]
                0.00    0.00  383196/4198900     std::list<int, std::allocator<int> >::begin() [32]
                0.00    0.00 1149588/14842056     std::_List_iterator<int>::operator*() const [42]
-----------------------------------------------
                0.00    0.00 1532784/19995636     SatProblem::getNsc1(int*, int) [20]
                0.00    0.00 2993808/19995636     SatProblem::afterFlip(int*, int) [15]
                0.00    0.01 3200036/19995636     std::list<int, std::allocator<int> >::push_back(int const&) [10]
                0.01    0.02 12269008/19995636     SatProblem::getNsc2(int*, int) [6]
[21]     4.1    0.01    0.03 19995636         std::list<int, std::allocator<int> >::end() [21]
                0.03    0.00 19995636/24194536     std::_List_iterator<int>::_List_iterator(std::_List_node_base*) [22]
-----------------------------------------------
                0.01    0.00 4198900/24194536     std::list<int, std::allocator<int> >::begin() [32]
                0.03    0.00 19995636/24194536     std::list<int, std::allocator<int> >::end() [21]
[22]     3.8    0.04    0.00 24194536         std::_List_iterator<int>::_List_iterator(std::_List_node_base*) [22]
-----------------------------------------------
                0.00    0.00      36/26194528     SatProblem::parseCnfFile(char*) [43]
                0.00    0.00 1915980/26194528     SatProblem::getNsc1(int*, int) [20]
                0.00    0.00 3742260/26194528     SatProblem::afterFlip(int*, int) [15]
                0.01    0.00 5199992/26194528     SatProblem::initParams() [8]
                0.02    0.00 15336260/26194528     SatProblem::getNsc2(int*, int) [6]
[23]     2.9    0.03    0.00 26194528         std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > >::operator[](unsigned int) [23]
-----------------------------------------------
                0.03    0.00 3200036/3200036     std::list<int, std::allocator<int> >::_M_create_node(int const&) [17]
[24]     2.9    0.03    0.00 3200036         std::_List_base<int, std::allocator<int> >::_M_get_node() [24]
                0.00    0.00 3200036/3200036     __gnu_cxx::new_allocator<std::_List_node<int> >::allocate(unsigned int, void const*) [76]
-----------------------------------------------
                0.00    0.00 1532784/16795600     SatProblem::getNsc1(int*, int) [20]
                0.00    0.00 2993808/16795600     SatProblem::afterFlip(int*, int) [15]
                0.02    0.00 12269008/16795600     SatProblem::getNsc2(int*, int) [6]
[25]     2.4    0.03    0.00 16795600         std::_List_iterator<int>::operator!=(std::_List_iterator<int> const&) const [25]
-----------------------------------------------
                0.00    0.00      24/6400096     std::list<int, std::allocator<int> >::list(std::list<int, std::allocator<int> > const&) [51]
                0.02    0.00 6400072/6400096     std::_List_base<int, std::allocator<int> >::_M_get_Tp_allocator() const [19]
[26]     2.4    0.02    0.01 6400096         std::allocator<int>::allocator<std::_List_node<int> >(std::allocator<std::_List_node<int> > const&) [26]
                0.01    0.00 6400096/6400096     __gnu_cxx::new_allocator<int>::new_allocator() [45]
-----------------------------------------------
                0.01    0.01  100000/100000      SampleSAT::solve(SatProblem*, int*) [4]
[27]     2.1    0.01    0.01  100000         SampleSAT::init_model() [27]
                0.00    0.00  600000/1561182     SatProblem::getGrand() [31]
                0.00    0.00  600000/1560103     SatProblem::getVar(int) [37]
-----------------------------------------------
                0.00    0.02  100000/100000      SampleSAT::solve(SatProblem*, int*) [4]
[28]     2.0    0.00    0.02  100000         SatProblem::initSatCheck(int*) [28]
                0.02    0.00 1600000/9021028     SatProblem::isSatCnj(int*, int) [12]
-----------------------------------------------
                0.02    0.00 3200036/3200036     std::list<int, std::allocator<int> >::_M_create_node(int const&) [17]
[29]     1.9    0.02    0.00 3200036         __gnu_cxx::new_allocator<int>::construct(int*, int const&) [29]
                0.00    0.00 3200036/3200060     operator new(unsigned int, void*) [75]
-----------------------------------------------
                0.01    0.01 3200036/3200036     std::_List_base<int, std::allocator<int> >::_M_clear() [16]
[30]     1.9    0.01    0.01 3200036         std::_List_base<int, std::allocator<int> >::_M_put_node(std::_List_node<int>*) [30]
                0.01    0.00 3200036/3200036     __gnu_cxx::new_allocator<std::_List_node<int> >::deallocate(std::_List_node<int>*, unsigned int) [46]
-----------------------------------------------
                0.00    0.00  100000/1561182     SampleSAT::islearn(int, char*) [3]
                0.00    0.00  286275/1561182     SampleSAT::simAnnealing() [9]
                0.00    0.00  574907/1561182     SampleSAT::walk() [5]
                0.00    0.00  600000/1561182     SampleSAT::init_model() [27]
[31]     1.9    0.01    0.01 1561182         SatProblem::getGrand() [31]
                0.01    0.00 1561182/1561182     Random::genrand() [36]
-----------------------------------------------
                0.00    0.00  383196/4198900     SatProblem::getNsc1(int*, int) [20]
                0.00    0.00  748452/4198900     SatProblem::afterFlip(int*, int) [15]
                0.01    0.01 3067252/4198900     SatProblem::getNsc2(int*, int) [6]
[32]     1.6    0.01    0.01 4198900         std::list<int, std::allocator<int> >::begin() [32]
                0.01    0.00 4198900/24194536     std::_List_iterator<int>::_List_iterator(std::_List_node_base*) [22]
-----------------------------------------------
                0.01    0.00 12648000/12648000     SampleSAT::islearn(int, char*) [3]
[33]     1.0    0.01    0.00 12648000         SatProblem::getTheta(int) [33]
-----------------------------------------------
                0.01    0.00 6400096/6400096     std::allocator<int>::~allocator() [35]
[34]     1.0    0.01    0.00 6400096         __gnu_cxx::new_allocator<int>::~new_allocator() [34]
-----------------------------------------------
                0.00    0.00      24/6400096     std::list<int, std::allocator<int> >::list(std::list<int, std::allocator<int> > const&) [51]
                0.00    0.00 3200036/6400096     std::_List_base<int, std::allocator<int> >::_M_clear() [16]
                0.00    0.00 3200036/6400096     std::list<int, std::allocator<int> >::_M_create_node(int const&) [17]
[35]     1.0    0.00    0.01 6400096         std::allocator<int>::~allocator() [35]
                0.01    0.00 6400096/6400096     __gnu_cxx::new_allocator<int>::~new_allocator() [34]
-----------------------------------------------
                0.01    0.00 1561182/1561182     SatProblem::getGrand() [31]
[36]     1.0    0.01    0.00 1561182         Random::genrand() [36]
-----------------------------------------------
                0.00    0.00  191557/1560103     SampleSAT::simAnnealing() [9]
                0.00    0.00  193290/1560103     SampleSAT::randomWalk() [18]
                0.00    0.00  575256/1560103     SampleSAT::greedyWalk() [7]
                0.00    0.00  600000/1560103     SampleSAT::init_model() [27]
[37]     1.0    0.01    0.00 1560103         SatProblem::getVar(int) [37]
-----------------------------------------------
                0.00    0.00       4/800020      std::_List_base<int, std::allocator<int> >::_List_base() [58]
                0.00    0.00      24/800020      std::_List_base<int, std::allocator<int> >::_List_base(std::allocator<int> const&) [56]
                0.01    0.00  799992/800020      std::list<int, std::allocator<int> >::clear() [14]
[38]     1.0    0.01    0.00  800020         std::_List_base<int, std::allocator<int> >::_M_init() [38]
-----------------------------------------------
                0.00    0.00   95799/374226      SampleSAT::randomWalk() [18]
                0.00    0.00   95876/374226      SampleSAT::greedyWalk() [7]
                0.00    0.00  182551/374226      SampleSAT::simAnnealing() [9]
[39]     1.0    0.01    0.00  374226         SatProblem::addNumSat(int) [39]
-----------------------------------------------
                0.01    0.00  112000/112000      SampleSAT::normalize(double*, int) [41]
[40]     1.0    0.01    0.00  112000         double const& std::max<double>(double const&, double const&) [40]
-----------------------------------------------
                0.00    0.01    3000/3000        SampleSAT::islearn(int, char*) [3]
[41]     1.0    0.00    0.01    3000         SampleSAT::normalize(double*, int) [41]
                0.01    0.00  112000/112000      double const& std::max<double>(double const&, double const&) [40]
-----------------------------------------------
                0.00    0.00 1149588/14842056     SatProblem::getNsc1(int*, int) [20]
                0.00    0.00 4490712/14842056     SatProblem::afterFlip(int*, int) [15]
                0.01    0.00 9201756/14842056     SatProblem::getNsc2(int*, int) [6]
[42]     1.0    0.01    0.00 14842056         std::_List_iterator<int>::operator*() const [42]
-----------------------------------------------
                0.00    0.01       1/1           main [1]
[43]     0.5    0.00    0.01       1         SatProblem::parseCnfFile(char*) [43]
                0.00    0.01       1/1           SatProblem::allocate() [44]
                0.00    0.00      36/3200036     std::list<int, std::allocator<int> >::push_back(int const&) [10]
                0.00    0.00      36/26194528     std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > >::operator[](unsigned int) [23]
-----------------------------------------------
                0.00    0.01       1/1           SatProblem::parseCnfFile(char*) [43]
[44]     0.5    0.00    0.01       1         SatProblem::allocate() [44]
                0.00    0.00       4/4           std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > >::resize(unsigned int, std::list<int, std::allocator<int> >) [50]
                0.00    0.00       4/4           std::list<int, std::allocator<int> >::list() [59]
                0.00    0.00       4/28          std::list<int, std::allocator<int> >::~list() [63]
-----------------------------------------------
                0.01    0.00 6400096/6400096     std::allocator<int>::allocator<std::_List_node<int> >(std::allocator<std::_List_node<int> > const&) [26]
[45]     0.5    0.01    0.00 6400096         __gnu_cxx::new_allocator<int>::new_allocator() [45]
-----------------------------------------------
                0.01    0.00 3200036/3200036     std::_List_base<int, std::allocator<int> >::_M_put_node(std::_List_node<int>*) [30]
[46]     0.5    0.01    0.00 3200036         __gnu_cxx::new_allocator<std::_List_node<int> >::deallocate(std::_List_node<int>*, unsigned int) [46]
-----------------------------------------------
                0.00    0.00       4/28          std::allocator<std::_List_node<int> >::allocator() [60]
                0.00    0.00      24/28          std::allocator<std::_List_node<int> >::allocator<int>(std::allocator<int> const&) [57]
[47]     0.5    0.01    0.00      28         __gnu_cxx::new_allocator<std::_List_node<int> >::new_allocator() [47]
-----------------------------------------------
                0.00    0.00       4/4           std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > >::insert(__gnu_cxx::__normal_iterator<std::list<int, std::allocator<int> >*, std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > > >, unsigned int, std::list<int, std::allocator<int> > const&) [49]
[48]     0.4    0.00    0.00       4         std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > >::_M_fill_insert(__gnu_cxx::__normal_iterator<std::list<int, std::allocator<int> >*, std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > > >, unsigned int, std::list<int, std::allocator<int> > const&) [48]
                0.00    0.00       4/4           void std::__uninitialized_fill_n_a<std::list<int, std::allocator<int> >*, unsigned int, std::list<int, std::allocator<int> >, std::list<int, std::allocator<int> > >(std::list<int, std::allocator<int> >*, unsigned int, std::list<int, std::allocator<int> > const&, std::allocator<std::list<int, std::allocator<int> > >&) [55]
                0.00    0.00       4/8           void std::_Destroy<std::list<int, std::allocator<int> >*, std::list<int, std::allocator<int> > >(std::list<int, std::allocator<int> >*, std::list<int, std::allocator<int> >*, std::allocator<std::list<int, std::allocator<int> > >&) [67]
                0.00    0.00      16/20          std::_Vector_base<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > >::_M_get_Tp_allocator() [105]
                0.00    0.00       8/16          __gnu_cxx::__normal_iterator<std::list<int, std::allocator<int> >*, std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > > >::base() const [106]
                0.00    0.00       8/8           std::list<int, std::allocator<int> >* std::__uninitialized_move_a<std::list<int, std::allocator<int> >*, std::list<int, std::allocator<int> >*, std::allocator<std::list<int, std::allocator<int> > > >(std::list<int, std::allocator<int> >*, std::list<int, std::allocator<int> >*, std::list<int, std::allocator<int> >*, std::allocator<std::list<int, std::allocator<int> > >&) [116]
                0.00    0.00       4/4           std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > >::_M_check_len(unsigned int, char const*) const [125]
                0.00    0.00       4/4           std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > >::begin() [134]
                0.00    0.00       4/4           __gnu_cxx::__normal_iterator<std::list<int, std::allocator<int> >*, std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > > >::difference_type __gnu_cxx::operator-<std::list<int, std::allocator<int> >*, std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > > >(__gnu_cxx::__normal_iterator<std::list<int, std::allocator<int> >*, std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > > > const&, __gnu_cxx::__normal_iterator<std::list<int, std::allocator<int> >*, std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > > > const&) [124]
                0.00    0.00       4/4           std::_Vector_base<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > >::_M_allocate(unsigned int) [128]
                0.00    0.00       4/8           std::_Vector_base<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > >::_M_deallocate(std::list<int, std::allocator<int> >*, unsigned int) [112]
-----------------------------------------------
                0.00    0.00       4/4           std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > >::resize(unsigned int, std::list<int, std::allocator<int> >) [50]
[49]     0.4    0.00    0.00       4         std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > >::insert(__gnu_cxx::__normal_iterator<std::list<int, std::allocator<int> >*, std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > > >, unsigned int, std::list<int, std::allocator<int> > const&) [49]
                0.00    0.00       4/4           std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > >::_M_fill_insert(__gnu_cxx::__normal_iterator<std::list<int, std::allocator<int> >*, std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > > >, unsigned int, std::list<int, std::allocator<int> > const&) [48]
-----------------------------------------------
                0.00    0.00       4/4           SatProblem::allocate() [44]
[50]     0.4    0.00    0.00       4         std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > >::resize(unsigned int, std::list<int, std::allocator<int> >) [50]
                0.00    0.00       4/4           std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > >::insert(__gnu_cxx::__normal_iterator<std::list<int, std::allocator<int> >*, std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > > >, unsigned int, std::list<int, std::allocator<int> > const&) [49]
                0.00    0.00       8/24          std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > >::size() const [100]
                0.00    0.00       4/4           std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > >::end() [133]
-----------------------------------------------
                0.00    0.00      24/24          void std::_Construct<std::list<int, std::allocator<int> >, std::list<int, std::allocator<int> > >(std::list<int, std::allocator<int> >*, std::list<int, std::allocator<int> > const&) [52]
[51]     0.4    0.00    0.00      24         std::list<int, std::allocator<int> >::list(std::list<int, std::allocator<int> > const&) [51]
                0.00    0.00      24/24          std::_List_base<int, std::allocator<int> >::_List_base(std::allocator<int> const&) [56]
                0.00    0.00      24/6400096     std::allocator<int>::allocator<std::_List_node<int> >(std::allocator<std::_List_node<int> > const&) [26]
                0.00    0.00      24/6400096     std::allocator<int>::~allocator() [35]
                0.00    0.00      24/6400096     std::_List_base<int, std::allocator<int> >::_M_get_Node_allocator() const [73]
                0.00    0.00      24/24          std::list<int, std::allocator<int> >::end() const [98]
                0.00    0.00      24/24          std::list<int, std::allocator<int> >::begin() const [99]
                0.00    0.00      24/24          void std::list<int, std::allocator<int> >::_M_initialize_dispatch<std::_List_const_iterator<int> >(std::_List_const_iterator<int>, std::_List_const_iterator<int>, std::__false_type) [104]
-----------------------------------------------
                0.00    0.00      24/24          void std::__uninitialized_fill_n<false>::uninitialized_fill_n<std::list<int, std::allocator<int> >*, unsigned int, std::list<int, std::allocator<int> > >(std::list<int, std::allocator<int> >*, unsigned int, std::list<int, std::allocator<int> > const&) [53]
[52]     0.4    0.00    0.00      24         void std::_Construct<std::list<int, std::allocator<int> >, std::list<int, std::allocator<int> > >(std::list<int, std::allocator<int> >*, std::list<int, std::allocator<int> > const&) [52]
                0.00    0.00      24/24          std::list<int, std::allocator<int> >::list(std::list<int, std::allocator<int> > const&) [51]
                0.00    0.00      24/3200060     operator new(unsigned int, void*) [75]
-----------------------------------------------
                0.00    0.00       4/4           void std::uninitialized_fill_n<std::list<int, std::allocator<int> >*, unsigned int, std::list<int, std::allocator<int> > >(std::list<int, std::allocator<int> >*, unsigned int, std::list<int, std::allocator<int> > const&) [54]
[53]     0.4    0.00    0.00       4         void std::__uninitialized_fill_n<false>::uninitialized_fill_n<std::list<int, std::allocator<int> >*, unsigned int, std::list<int, std::allocator<int> > >(std::list<int, std::allocator<int> >*, unsigned int, std::list<int, std::allocator<int> > const&) [53]
                0.00    0.00      24/24          void std::_Construct<std::list<int, std::allocator<int> >, std::list<int, std::allocator<int> > >(std::list<int, std::allocator<int> >*, std::list<int, std::allocator<int> > const&) [52]
-----------------------------------------------
                0.00    0.00       4/4           void std::__uninitialized_fill_n_a<std::list<int, std::allocator<int> >*, unsigned int, std::list<int, std::allocator<int> >, std::list<int, std::allocator<int> > >(std::list<int, std::allocator<int> >*, unsigned int, std::list<int, std::allocator<int> > const&, std::allocator<std::list<int, std::allocator<int> > >&) [55]
[54]     0.4    0.00    0.00       4         void std::uninitialized_fill_n<std::list<int, std::allocator<int> >*, unsigned int, std::list<int, std::allocator<int> > >(std::list<int, std::allocator<int> >*, unsigned int, std::list<int, std::allocator<int> > const&) [54]
                0.00    0.00       4/4           void std::__uninitialized_fill_n<false>::uninitialized_fill_n<std::list<int, std::allocator<int> >*, unsigned int, std::list<int, std::allocator<int> > >(std::list<int, std::allocator<int> >*, unsigned int, std::list<int, std::allocator<int> > const&) [53]
-----------------------------------------------
                0.00    0.00       4/4           std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > >::_M_fill_insert(__gnu_cxx::__normal_iterator<std::list<int, std::allocator<int> >*, std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > > >, unsigned int, std::list<int, std::allocator<int> > const&) [48]
[55]     0.4    0.00    0.00       4         void std::__uninitialized_fill_n_a<std::list<int, std::allocator<int> >*, unsigned int, std::list<int, std::allocator<int> >, std::list<int, std::allocator<int> > >(std::list<int, std::allocator<int> >*, unsigned int, std::list<int, std::allocator<int> > const&, std::allocator<std::list<int, std::allocator<int> > >&) [55]
                0.00    0.00       4/4           void std::uninitialized_fill_n<std::list<int, std::allocator<int> >*, unsigned int, std::list<int, std::allocator<int> > >(std::list<int, std::allocator<int> >*, unsigned int, std::list<int, std::allocator<int> > const&) [54]
-----------------------------------------------
                0.00    0.00      24/24          std::list<int, std::allocator<int> >::list(std::list<int, std::allocator<int> > const&) [51]
[56]     0.4    0.00    0.00      24         std::_List_base<int, std::allocator<int> >::_List_base(std::allocator<int> const&) [56]
                0.00    0.00      24/24          std::allocator<std::_List_node<int> >::allocator<int>(std::allocator<int> const&) [57]
                0.00    0.00      24/800020      std::_List_base<int, std::allocator<int> >::_M_init() [38]
                0.00    0.00      24/24          std::_List_base<int, std::allocator<int> >::_List_impl::_List_impl(std::allocator<std::_List_node<int> > const&) [103]
                0.00    0.00      24/24          std::allocator<std::_List_node<int> >::~allocator() [102]
-----------------------------------------------
                0.00    0.00      24/24          std::_List_base<int, std::allocator<int> >::_List_base(std::allocator<int> const&) [56]
[57]     0.4    0.00    0.00      24         std::allocator<std::_List_node<int> >::allocator<int>(std::allocator<int> const&) [57]
                0.00    0.00      24/28          __gnu_cxx::new_allocator<std::_List_node<int> >::new_allocator() [47]
-----------------------------------------------
                0.00    0.00       4/4           std::list<int, std::allocator<int> >::list() [59]
[58]     0.1    0.00    0.00       4         std::_List_base<int, std::allocator<int> >::_List_base() [58]
                0.00    0.00       4/4           std::_List_base<int, std::allocator<int> >::_List_impl::_List_impl() [61]
                0.00    0.00       4/800020      std::_List_base<int, std::allocator<int> >::_M_init() [38]
-----------------------------------------------
                0.00    0.00       4/4           SatProblem::allocate() [44]
[59]     0.1    0.00    0.00       4         std::list<int, std::allocator<int> >::list() [59]
                0.00    0.00       4/4           std::_List_base<int, std::allocator<int> >::_List_base() [58]
-----------------------------------------------
                0.00    0.00       4/4           std::_List_base<int, std::allocator<int> >::_List_impl::_List_impl() [61]
[60]     0.1    0.00    0.00       4         std::allocator<std::_List_node<int> >::allocator() [60]
                0.00    0.00       4/28          __gnu_cxx::new_allocator<std::_List_node<int> >::new_allocator() [47]
-----------------------------------------------
                0.00    0.00       4/4           std::_List_base<int, std::allocator<int> >::_List_base() [58]
[61]     0.1    0.00    0.00       4         std::_List_base<int, std::allocator<int> >::_List_impl::_List_impl() [61]
                0.00    0.00       4/4           std::allocator<std::_List_node<int> >::allocator() [60]
-----------------------------------------------
                0.00    0.00      28/28          std::list<int, std::allocator<int> >::~list() [63]
[62]     0.0    0.00    0.00      28         std::_List_base<int, std::allocator<int> >::~_List_base() [62]
                0.00    0.00      28/800020      std::_List_base<int, std::allocator<int> >::_M_clear() [16]
                0.00    0.00      28/28          std::_List_base<int, std::allocator<int> >::_List_impl::~_List_impl() [95]
-----------------------------------------------
                0.00    0.00       4/28          SatProblem::allocate() [44]
                0.00    0.00      24/28          void std::_Destroy<std::list<int, std::allocator<int> > >(std::list<int, std::allocator<int> >*) [64]
[63]     0.0    0.00    0.00      28         std::list<int, std::allocator<int> >::~list() [63]
                0.00    0.00      28/28          std::_List_base<int, std::allocator<int> >::~_List_base() [62]
-----------------------------------------------
                0.00    0.00      24/24          void std::_Destroy_aux<false>::__destroy<std::list<int, std::allocator<int> >*>(std::list<int, std::allocator<int> >*, std::list<int, std::allocator<int> >*) [65]
[64]     0.0    0.00    0.00      24         void std::_Destroy<std::list<int, std::allocator<int> > >(std::list<int, std::allocator<int> >*) [64]
                0.00    0.00      24/28          std::list<int, std::allocator<int> >::~list() [63]
-----------------------------------------------
                0.00    0.00       8/8           void std::_Destroy<std::list<int, std::allocator<int> >*>(std::list<int, std::allocator<int> >*, std::list<int, std::allocator<int> >*) [66]
[65]     0.0    0.00    0.00       8         void std::_Destroy_aux<false>::__destroy<std::list<int, std::allocator<int> >*>(std::list<int, std::allocator<int> >*, std::list<int, std::allocator<int> >*) [65]
                0.00    0.00      24/24          void std::_Destroy<std::list<int, std::allocator<int> > >(std::list<int, std::allocator<int> >*) [64]
-----------------------------------------------
                0.00    0.00       8/8           void std::_Destroy<std::list<int, std::allocator<int> >*, std::list<int, std::allocator<int> > >(std::list<int, std::allocator<int> >*, std::list<int, std::allocator<int> >*, std::allocator<std::list<int, std::allocator<int> > >&) [67]
[66]     0.0    0.00    0.00       8         void std::_Destroy<std::list<int, std::allocator<int> >*>(std::list<int, std::allocator<int> >*, std::list<int, std::allocator<int> >*) [66]
