Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.03  320036/320036      std::list<int, std::allocator<int> >::_M_insert(std::_List_iterator<int>, int const&) [11]
                0.00    0.00  320036/1755636     std::list<int, std::allocator<int> >::end() [24]
-----------------------------------------------
                0.00    0.01   16917/62475       SampleSAT::simAnnealing() [16]
                0.01    0.02   45558/62475       SampleSAT::greedyWalk() [13]
[9]     21.2    0.01    0.03   62475         SatProblem::getNsc2(int*, int) [9]
                0.01    0.00  374850/755302      SatProblem::isSatCnj(int*, int) [12]
                0.01    0.00  999600/1755636     std::list<int, std::allocator<int> >::end() [24]
                0.01    0.00 1249500/2312815     std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > >::operator[](unsigned int) [23]
                0.00    0.00  999600/1435600     std::_List_iterator<int>::operator!=(std::_List_iterator<int> const&) const [56]
                0.00    0.00  749700/1276785     std::_List_iterator<int>::operator*() const [57]
                0.00    0.00  749700/1078413     std::_List_iterator<int>::operator++(int) [58]
                0.00    0.00  249900/357187      std::list<int, std::allocator<int> >::begin() [65]
-----------------------------------------------
                0.01    0.02  320036/320036      std::list<int, std::allocator<int> >::_M_insert(std::_List_iterator<int>, int const&) [11]
[10]    20.6    0.01    0.02  320036         std::list<int, std::allocator<int> >::_M_create_node(int const&) [10]
                0.00    0.02  320036/320036      std::_List_base<int, std::allocator<int> >::_M_get_node() [15]
                0.00    0.00  320036/640096      std::allocator<int>::~allocator() [25]
                0.00    0.00  320036/640072      std::_List_base<int, std::allocator<int> >::_M_get_Tp_allocator() const [63]
                0.00    0.00  320036/320036      __gnu_cxx::new_allocator<int>::construct(int*, int const&) [68]
-----------------------------------------------
                0.00    0.03  320036/320036      std::list<int, std::allocator<int> >::push_back(int const&) [8]
[11]    20.6    0.00    0.03  320036         std::list<int, std::allocator<int> >::_M_insert(std::_List_iterator<int>, int const&) [11]
                0.01    0.02  320036/320036      std::list<int, std::allocator<int> >::_M_create_node(int const&) [10]
-----------------------------------------------
                0.00    0.00   50448/755302      SatProblem::getNsc1(int*, int) [30]
                0.01    0.00  131632/755302      SatProblem::initSatCheck(int*) [31]
                0.01    0.00  198372/755302      SatProblem::afterFlip(int*, int) [21]
                0.01    0.00  374850/755302      SatProblem::getNsc2(int*, int) [9]
[12]    17.6    0.03    0.00  755302         SatProblem::isSatCnj(int*, int) [12]
-----------------------------------------------
                0.00    0.03    8535/8535        SampleSAT::walk() [6]
[13]    17.1    0.00    0.03    8535         SampleSAT::greedyWalk() [13]
                0.01    0.02   45558/62475       SatProblem::getNsc2(int*, int) [9]
                0.00    0.00    8535/33062       SatProblem::afterFlip(int*, int) [21]
                0.00    0.00   51210/155273      SatProblem::getVar(int) [72]
                0.00    0.00   12686/104933      SatProblem::getNumSat() [76]
                0.00    0.00    8535/33062       SatProblem::addNumSat(int) [79]
-----------------------------------------------
                0.02    0.00  320036/320036      std::_List_base<int, std::allocator<int> >::_M_get_node() [15]
[14]    11.8    0.02    0.00  320036         __gnu_cxx::new_allocator<std::_List_node<int> >::allocate(unsigned int, void const*) [14]
                0.00    0.00  320036/320036      __gnu_cxx::new_allocator<std::_List_node<int> >::max_size() const [69]
-----------------------------------------------
                0.00    0.02  320036/320036      std::list<int, std::allocator<int> >::_M_create_node(int const&) [10]
[15]    11.8    0.00    0.02  320036         std::_List_base<int, std::allocator<int> >::_M_get_node() [15]
                0.02    0.00  320036/320036      __gnu_cxx::new_allocator<std::_List_node<int> >::allocate(unsigned int, void const*) [14]
-----------------------------------------------
                0.00    0.02   16917/16917       SampleSAT::walk() [6]
[16]     9.6    0.00    0.02   16917         SampleSAT::simAnnealing() [16]
                0.00    0.01   16917/62475       SatProblem::getNsc2(int*, int) [9]
                0.00    0.01   16119/33062       SatProblem::afterFlip(int*, int) [21]
                0.00    0.00   27739/201011      SatProblem::getGrand() [28]
                0.00    0.00   19552/155273      SatProblem::getVar(int) [72]
                0.00    0.00   16917/16917       SampleSAT::getTemp() [82]
                0.00    0.00   16917/104933      SatProblem::getNumSat() [76]
                0.00    0.00   16119/33062       SatProblem::addNumSat(int) [79]
-----------------------------------------------
                0.01    0.01    8408/8408        SampleSAT::walk() [6]
[17]     9.6    0.01    0.01    8408         SampleSAT::randomWalk() [17]
                0.00    0.01    8408/8408        SatProblem::getNsc1(int*, int) [30]
                0.00    0.00  266078/266078      SatProblem::getClVecSize() [70]
                0.00    0.00  143255/143255      SatProblem::getClVec(int) [73]
                0.00    0.00  116223/116223      SatProblem::getFixedClausei(int) [75]
                0.00    0.00   59184/59184       SatProblem::getCnjSize(int) [78]
                0.00    0.00   32651/32651       SatProblem::getCnj(int, int) [81]
                0.00    0.00   16980/155273      SatProblem::getVar(int) [72]
                0.00    0.00    8408/104933      SatProblem::getNumSat() [76]
                0.00    0.00    8408/33062       SatProblem::addNumSat(int) [79]
-----------------------------------------------
                0.00    0.00      28/80020       std::_List_base<int, std::allocator<int> >::~_List_base() [35]
                0.00    0.01   79992/80020       std::list<int, std::allocator<int> >::clear() [19]
[18]     8.8    0.00    0.01   80020         std::_List_base<int, std::allocator<int> >::_M_clear() [18]
                0.00    0.01  320036/320036      std::_List_base<int, std::allocator<int> >::_M_put_node(std::_List_node<int>*) [27]
                0.00    0.00  320036/640096      std::allocator<int>::~allocator() [25]
                0.00    0.00  320036/640072      std::_List_base<int, std::allocator<int> >::_M_get_Tp_allocator() const [63]
                0.00    0.00  320036/320036      __gnu_cxx::new_allocator<int>::destroy(int*) [67]
-----------------------------------------------
                0.00    0.01   79992/79992       SatProblem::initParams() [7]
[19]     8.8    0.00    0.01   79992         std::list<int, std::allocator<int> >::clear() [19]
                0.00    0.01   79992/80020       std::_List_base<int, std::allocator<int> >::_M_clear() [18]
                0.00    0.00   79992/80020       std::_List_base<int, std::allocator<int> >::_M_init() [77]
-----------------------------------------------
                0.00    0.01    7531/7531        SliceSampling::sampleX() [4]
[20]     7.7    0.00    0.01    7531         SliceSampling::unitProc(int, int) [20]
                0.01    0.00    7531/7531        SatProblem::setClause(int, int) [22]
                0.00    0.00   15062/55108       Timer::time() [29]
                0.00    0.00    7531/7531        SatProblem::setAtom(int, int) [88]
                0.00    0.00    7531/7531        SatProblem::rewriteWL(int, int) [89]
-----------------------------------------------
                0.00    0.00    8408/33062       SatProblem::getNsc1(int*, int) [30]
                0.00    0.00    8535/33062       SampleSAT::greedyWalk() [13]
                0.00    0.01   16119/33062       SampleSAT::simAnnealing() [16]
[21]     6.4    0.00    0.01   33062         SatProblem::afterFlip(int*, int) [21]
                0.01    0.00  198372/755302      SatProblem::isSatCnj(int*, int) [12]
                0.00    0.00  264496/1755636     std::list<int, std::allocator<int> >::end() [24]
                0.00    0.00  330620/2312815     std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > >::operator[](unsigned int) [23]
                0.00    0.00  396744/1276785     std::_List_iterator<int>::operator*() const [57]
                0.00    0.00  264496/1435600     std::_List_iterator<int>::operator!=(std::_List_iterator<int> const&) const [56]
                0.00    0.00  198372/1078413     std::_List_iterator<int>::operator++(int) [58]
                0.00    0.00   66124/357187      std::list<int, std::allocator<int> >::begin() [65]
-----------------------------------------------
                0.01    0.00    7531/7531        SliceSampling::unitProc(int, int) [20]
[22]     6.1    0.01    0.00    7531         SatProblem::setClause(int, int) [22]
                0.00    0.00   36976/1755636     std::list<int, std::allocator<int> >::end() [24]
                0.00    0.00   44507/2312815     std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > >::operator[](unsigned int) [23]
                0.00    0.00   36976/1435600     std::_List_iterator<int>::operator!=(std::_List_iterator<int> const&) const [56]
                0.00    0.00   29445/1276785     std::_List_iterator<int>::operator*() const [57]
                0.00    0.00   29445/1078413     std::_List_iterator<int>::operator++(int) [58]
                0.00    0.00    7531/357187      std::list<int, std::allocator<int> >::begin() [65]
-----------------------------------------------
                0.00    0.00      36/2312815     SatProblem::parseCnfFile(char*) [34]
                0.00    0.00   44507/2312815     SatProblem::setClause(int, int) [22]
                0.00    0.00  168160/2312815     SatProblem::getNsc1(int*, int) [30]
                0.00    0.00  330620/2312815     SatProblem::afterFlip(int*, int) [21]
                0.00    0.00  519992/2312815     SatProblem::initParams() [7]
                0.01    0.00 1249500/2312815     SatProblem::getNsc2(int*, int) [9]
[23]     5.9    0.01    0.00 2312815         std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > >::operator[](unsigned int) [23]
-----------------------------------------------
                0.00    0.00   36976/1755636     SatProblem::setClause(int, int) [22]
                0.00    0.00  134528/1755636     SatProblem::getNsc1(int*, int) [30]
                0.00    0.00  264496/1755636     SatProblem::afterFlip(int*, int) [21]
                0.00    0.00  320036/1755636     std::list<int, std::allocator<int> >::push_back(int const&) [8]
                0.01    0.00  999600/1755636     SatProblem::getNsc2(int*, int) [9]
[24]     5.9    0.01    0.00 1755636         std::list<int, std::allocator<int> >::end() [24]
                0.00    0.00 1755636/2112823     std::_List_iterator<int>::_List_iterator(std::_List_node_base*) [55]
-----------------------------------------------
                0.00    0.00      24/640096      std::list<int, std::allocator<int> >::list(std::list<int, std::allocator<int> > const&) [47]
                0.00    0.00  320036/640096      std::_List_base<int, std::allocator<int> >::_M_clear() [18]
                0.00    0.00  320036/640096      std::list<int, std::allocator<int> >::_M_create_node(int const&) [10]
[25]     5.9    0.01    0.00  640096         std::allocator<int>::~allocator() [25]
                0.00    0.00  640096/647627      __gnu_cxx::new_allocator<int>::~new_allocator() [60]
-----------------------------------------------
                0.01    0.00  320036/320036      std::_List_base<int, std::allocator<int> >::_M_put_node(std::_List_node<int>*) [27]
[26]     5.9    0.01    0.00  320036         __gnu_cxx::new_allocator<std::_List_node<int> >::deallocate(std::_List_node<int>*, unsigned int) [26]
-----------------------------------------------
                0.00    0.01  320036/320036      std::_List_base<int, std::allocator<int> >::_M_clear() [18]
[27]     5.9    0.00    0.01  320036         std::_List_base<int, std::allocator<int> >::_M_put_node(std::_List_node<int>*) [27]
                0.01    0.00  320036/320036      __gnu_cxx::new_allocator<std::_List_node<int> >::deallocate(std::_List_node<int>*, unsigned int) [26]
-----------------------------------------------
                0.00    0.00   10000/201011      SliceSampling::cdlearn(int) [3]
                0.00    0.00   27739/201011      SampleSAT::simAnnealing() [16]
                0.00    0.00   50803/201011      SampleSAT::walk() [6]
                0.00    0.00   52469/201011      SampleSAT::init_model() [33]
                0.00    0.00   60000/201011      SliceSampling::sampleU() [32]
[28]     5.9    0.01    0.00  201011         SatProblem::getGrand() [28]
                0.00    0.00  201011/201011      Random::genrand() [71]
-----------------------------------------------
                0.00    0.00       2/55108       SliceSampling::learn(int*, char*, int) [2]
                0.00    0.00       4/55108       main [1]
                0.00    0.00      40/55108       SliceSampling::cdlearn(int) [3]
                0.00    0.00   15062/55108       SliceSampling::unitProc(int, int) [20]
                0.01    0.00   40000/55108       SliceSampling::sampleX() [4]
[29]     5.9    0.01    0.00   55108         Timer::time() [29]
-----------------------------------------------
                0.00    0.01    8408/8408        SampleSAT::randomWalk() [17]
[30]     3.7    0.00    0.01    8408         SatProblem::getNsc1(int*, int) [30]
                0.00    0.00    8408/33062       SatProblem::afterFlip(int*, int) [21]
                0.00    0.00   50448/755302      SatProblem::isSatCnj(int*, int) [12]
                0.00    0.00  134528/1755636     std::list<int, std::allocator<int> >::end() [24]
                0.00    0.00  168160/2312815     std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > >::operator[](unsigned int) [23]
                0.00    0.00  134528/1435600     std::_List_iterator<int>::operator!=(std::_List_iterator<int> const&) const [56]
                0.00    0.00  100896/1276785     std::_List_iterator<int>::operator*() const [57]
                0.00    0.00  100896/1078413     std::_List_iterator<int>::operator++(int) [58]
                0.00    0.00   33632/357187      std::list<int, std::allocator<int> >::begin() [65]
-----------------------------------------------
                0.00    0.01   10000/10000       SampleSAT::solve(SatProblem*, int*) [5]
[31]     3.1    0.00    0.01   10000         SatProblem::initSatCheck(int*) [31]
                0.01    0.00  131632/755302      SatProblem::isSatCnj(int*, int) [12]
-----------------------------------------------
                0.00    0.00   10000/10000       SliceSampling::cdlearn(int) [3]
[32]     1.8    0.00    0.00   10000         SliceSampling::sampleU() [32]
                0.00    0.00   60000/201011      SatProblem::getGrand() [28]
                0.00    0.00   60000/360378      SatProblem::getTheta(int) [64]
-----------------------------------------------
                0.00    0.00   10000/10000       SampleSAT::solve(SatProblem*, int*) [5]
[33]     1.5    0.00    0.00   10000         SampleSAT::init_model() [33]
                0.00    0.00   52469/201011      SatProblem::getGrand() [28]
                0.00    0.00   67531/155273      SatProblem::getVar(int) [72]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[34]     0.0    0.00    0.00       1         SatProblem::parseCnfFile(char*) [34]
                0.00    0.00      36/320036      std::list<int, std::allocator<int> >::push_back(int const&) [8]
                0.00    0.00       1/1           SatProblem::allocate() [41]
                0.00    0.00      36/2312815     std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > >::operator[](unsigned int) [23]
-----------------------------------------------
                0.00    0.00      28/28          std::list<int, std::allocator<int> >::~list() [36]
[35]     0.0    0.00    0.00      28         std::_List_base<int, std::allocator<int> >::~_List_base() [35]
                0.00    0.00      28/80020       std::_List_base<int, std::allocator<int> >::_M_clear() [18]
                0.00    0.00      28/28          std::_List_base<int, std::allocator<int> >::_List_impl::~_List_impl() [107]
-----------------------------------------------
                0.00    0.00       4/28          SatProblem::allocate() [41]
                0.00    0.00      24/28          void std::_Destroy<std::list<int, std::allocator<int> > >(std::list<int, std::allocator<int> >*) [37]
[36]     0.0    0.00    0.00      28         std::list<int, std::allocator<int> >::~list() [36]
                0.00    0.00      28/28          std::_List_base<int, std::allocator<int> >::~_List_base() [35]
-----------------------------------------------
                0.00    0.00      24/24          void std::_Destroy_aux<false>::__destroy<std::list<int, std::allocator<int> >*>(std::list<int, std::allocator<int> >*, std::list<int, std::allocator<int> >*) [38]
[37]     0.0    0.00    0.00      24         void std::_Destroy<std::list<int, std::allocator<int> > >(std::list<int, std::allocator<int> >*) [37]
                0.00    0.00      24/28          std::list<int, std::allocator<int> >::~list() [36]
-----------------------------------------------
                0.00    0.00       8/8           void std::_Destroy<std::list<int, std::allocator<int> >*>(std::list<int, std::allocator<int> >*, std::list<int, std::allocator<int> >*) [39]
[38]     0.0    0.00    0.00       8         void std::_Destroy_aux<false>::__destroy<std::list<int, std::allocator<int> >*>(std::list<int, std::allocator<int> >*, std::list<int, std::allocator<int> >*) [38]
                0.00    0.00      24/24          void std::_Destroy<std::list<int, std::allocator<int> > >(std::list<int, std::allocator<int> >*) [37]
-----------------------------------------------
                0.00    0.00       8/8           void std::_Destroy<std::list<int, std::allocator<int> >*, std::list<int, std::allocator<int> > >(std::list<int, std::allocator<int> >*, std::list<int, std::allocator<int> >*, std::allocator<std::list<int, std::allocator<int> > >&) [40]
[39]     0.0    0.00    0.00       8         void std::_Destroy<std::list<int, std::allocator<int> >*>(std::list<int, std::allocator<int> >*, std::list<int, std::allocator<int> >*) [39]
                0.00    0.00       8/8           void std::_Destroy_aux<false>::__destroy<std::list<int, std::allocator<int> >*>(std::list<int, std::allocator<int> >*, std::list<int, std::allocator<int> >*) [38]
-----------------------------------------------
                0.00    0.00       4/8           std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > >::~vector() [45]
                0.00    0.00       4/8           std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > >::_M_fill_insert(__gnu_cxx::__normal_iterator<std::list<int, std::allocator<int> >*, std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > > >, unsigned int, std::list<int, std::allocator<int> > const&) [42]
[40]     0.0    0.00    0.00       8         void std::_Destroy<std::list<int, std::allocator<int> >*, std::list<int, std::allocator<int> > >(std::list<int, std::allocator<int> >*, std::list<int, std::allocator<int> >*, std::allocator<std::list<int, std::allocator<int> > >&) [40]
                0.00    0.00       8/8           void std::_Destroy<std::list<int, std::allocator<int> >*>(std::list<int, std::allocator<int> >*, std::list<int, std::allocator<int> >*) [39]
-----------------------------------------------
                0.00    0.00       1/1           SatProblem::parseCnfFile(char*) [34]
[41]     0.0    0.00    0.00       1         SatProblem::allocate() [41]
                0.00    0.00       4/4           std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > >::resize(unsigned int, std::list<int, std::allocator<int> >) [44]
                0.00    0.00       4/28          std::list<int, std::allocator<int> >::~list() [36]
                0.00    0.00       4/4           std::list<int, std::allocator<int> >::list() [152]
-----------------------------------------------
                0.00    0.00       4/4           std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > >::insert(__gnu_cxx::__normal_iterator<std::list<int, std::allocator<int> >*, std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > > >, unsigned int, std::list<int, std::allocator<int> > const&) [43]
[42]     0.0    0.00    0.00       4         std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > >::_M_fill_insert(__gnu_cxx::__normal_iterator<std::list<int, std::allocator<int> >*, std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > > >, unsigned int, std::list<int, std::allocator<int> > const&) [42]
                0.00    0.00       4/8           void std::_Destroy<std::list<int, std::allocator<int> >*, std::list<int, std::allocator<int> > >(std::list<int, std::allocator<int> >*, std::list<int, std::allocator<int> >*, std::allocator<std::list<int, std::allocator<int> > >&) [40]
                0.00    0.00       4/4           void std::__uninitialized_fill_n_a<std::list<int, std::allocator<int> >*, unsigned int, std::list<int, std::allocator<int> >, std::list<int, std::allocator<int> > >(std::list<int, std::allocator<int> >*, unsigned int, std::list<int, std::allocator<int> > const&, std::allocator<std::list<int, std::allocator<int> > >&) [51]
                0.00    0.00      16/20          std::_Vector_base<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > >::_M_get_Tp_allocator() [119]
                0.00    0.00       8/16          __gnu_cxx::__normal_iterator<std::list<int, std::allocator<int> >*, std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > > >::base() const [120]
                0.00    0.00       8/8           std::list<int, std::allocator<int> >* std::__uninitialized_move_a<std::list<int, std::allocator<int> >*, std::list<int, std::allocator<int> >*, std::allocator<std::list<int, std::allocator<int> > > >(std::list<int, std::allocator<int> >*, std::list<int, std::allocator<int> >*, std::list<int, std::allocator<int> >*, std::allocator<std::list<int, std::allocator<int> > >&) [133]
                0.00    0.00       4/4           std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > >::_M_check_len(unsigned int, char const*) const [141]
                0.00    0.00       4/4           std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > >::begin() [154]
                0.00    0.00       4/4           __gnu_cxx::__normal_iterator<std::list<int, std::allocator<int> >*, std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > > >::difference_type __gnu_cxx::operator-<std::list<int, std::allocator<int> >*, std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > > >(__gnu_cxx::__normal_iterator<std::list<int, std::allocator<int> >*, std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > > > const&, __gnu_cxx::__normal_iterator<std::list<int, std::allocator<int> >*, std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > > > const&) [140]
                0.00    0.00       4/4           std::_Vector_base<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > >::_M_allocate(unsigned int) [147]
                0.00    0.00       4/8           std::_Vector_base<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > >::_M_deallocate(std::list<int, std::allocator<int> >*, unsigned int) [129]
-----------------------------------------------
                0.00    0.00       4/4           std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > >::resize(unsigned int, std::list<int, std::allocator<int> >) [44]
[43]     0.0    0.00    0.00       4         std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > >::insert(__gnu_cxx::__normal_iterator<std::list<int, std::allocator<int> >*, std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > > >, unsigned int, std::list<int, std::allocator<int> > const&) [43]
                0.00    0.00       4/4           std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > >::_M_fill_insert(__gnu_cxx::__normal_iterator<std::list<int, std::allocator<int> >*, std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > > >, unsigned int, std::list<int, std::allocator<int> > const&) [42]
-----------------------------------------------
                0.00    0.00       4/4           SatProblem::allocate() [41]
[44]     0.0    0.00    0.00       4         std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > >::resize(unsigned int, std::list<int, std::allocator<int> >) [44]
                0.00    0.00       4/4           std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > >::insert(__gnu_cxx::__normal_iterator<std::list<int, std::allocator<int> >*, std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > > >, unsigned int, std::list<int, std::allocator<int> > const&) [43]
                0.00    0.00       8/24          std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > >::size() const [112]
                0.00    0.00       4/4           std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > >::end() [153]
-----------------------------------------------
                0.00    0.00       4/4           SatProblem::~SatProblem() [46]
[45]     0.0    0.00    0.00       4         std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > >::~vector() [45]
                0.00    0.00       4/8           void std::_Destroy<std::list<int, std::allocator<int> >*, std::list<int, std::allocator<int> > >(std::list<int, std::allocator<int> >*, std::list<int, std::allocator<int> >*, std::allocator<std::list<int, std::allocator<int> > >&) [40]
                0.00    0.00       4/20          std::_Vector_base<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > >::_M_get_Tp_allocator() [119]
                0.00    0.00       4/4           std::_Vector_base<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > >::~_Vector_base() [151]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[46]     0.0    0.00    0.00       1         SatProblem::~SatProblem() [46]
                0.00    0.00       4/4           std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > >::~vector() [45]
                0.00    0.00       1/4           Timer::~Timer() [135]
-----------------------------------------------
                0.00    0.00      24/24          void std::_Construct<std::list<int, std::allocator<int> >, std::list<int, std::allocator<int> > >(std::list<int, std::allocator<int> >*, std::list<int, std::allocator<int> > const&) [48]
[47]     0.0    0.00    0.00      24         std::list<int, std::allocator<int> >::list(std::list<int, std::allocator<int> > const&) [47]
                0.00    0.00      24/640096      std::allocator<int>::~allocator() [25]
                0.00    0.00      24/640096      std::_List_base<int, std::allocator<int> >::_M_get_Node_allocator() const [61]
                0.00    0.00      24/640096      std::allocator<int>::allocator<std::_List_node<int> >(std::allocator<std::_List_node<int> > const&) [62]
                0.00    0.00      24/24          std::_List_base<int, std::allocator<int> >::_List_base(std::allocator<int> const&) [117]
                0.00    0.00      24/24          std::list<int, std::allocator<int> >::end() const [110]
                0.00    0.00      24/24          std::list<int, std::allocator<int> >::begin() const [111]
                0.00    0.00      24/24          void std::list<int, std::allocator<int> >::_M_initialize_dispatch<std::_List_const_iterator<int> >(std::_List_const_iterator<int>, std::_List_const_iterator<int>, std::__false_type) [118]
-----------------------------------------------
                0.00    0.00      24/24          void std::__uninitialized_fill_n<false>::uninitialized_fill_n<std::list<int, std::allocator<int> >*, unsigned int, std::list<int, std::allocator<int> > >(std::list<int, std::allocator<int> >*, unsigned int, std::list<int, std::allocator<int> > const&) [49]
[48]     0.0    0.00    0.00      24         void std::_Construct<std::list<int, std::allocator<int> >, std::list<int, std::allocator<int> > >(std::list<int, std::allocator<int> >*, std::list<int, std::allocator<int> > const&) [48]
                0.00    0.00      24/24          std::list<int, std::allocator<int> >::list(std::list<int, std::allocator<int> > const&) [47]
                0.00    0.00      24/320060      operator new(unsigned int, void*) [66]
-----------------------------------------------
                0.00    0.00       4/4           void std::uninitialized_fill_n<std::list<int, std::allocator<int> >*, unsigned int, std::list<int, std::allocator<int> > >(std::list<int, std::allocator<int> >*, unsigned int, std::list<int, std::allocator<int> > const&) [50]
[49]     0.0    0.00    0.00       4         void std::__uninitialized_fill_n<false>::uninitialized_fill_n<std::list<int, std::allocator<int> >*, unsigned int, std::list<int, std::allocator<int> > >(std::list<int, std::allocator<int> >*, unsigned int, std::list<int, std::allocator<int> > const&) [49]
                0.00    0.00      24/24          void std::_Construct<std::list<int, std::allocator<int> >, std::list<int, std::allocator<int> > >(std::list<int, std::allocator<int> >*, std::list<int, std::allocator<int> > const&) [48]
-----------------------------------------------
                0.00    0.00       4/4           void std::__uninitialized_fill_n_a<std::list<int, std::allocator<int> >*, unsigned int, std::list<int, std::allocator<int> >, std::list<int, std::allocator<int> > >(std::list<int, std::allocator<int> >*, unsigned int, std::list<int, std::allocator<int> > const&, std::allocator<std::list<int, std::allocator<int> > >&) [51]
[50]     0.0    0.00    0.00       4         void std::uninitialized_fill_n<std::list<int, std::allocator<int> >*, unsigned int, std::list<int, std::allocator<int> > >(std::list<int, std::allocator<int> >*, unsigned int, std::list<int, std::allocator<int> > const&) [50]
                0.00    0.00       4/4           void std::__uninitialized_fill_n<false>::uninitialized_fill_n<std::list<int, std::allocator<int> >*, unsigned int, std::list<int, std::allocator<int> > >(std::list<int, std::allocator<int> >*, unsigned int, std::list<int, std::allocator<int> > const&) [49]
-----------------------------------------------
                0.00    0.00       4/4           std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > >::_M_fill_insert(__gnu_cxx::__normal_iterator<std::list<int, std::allocator<int> >*, std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > > >, unsigned int, std::list<int, std::allocator<int> > const&) [42]
[51]     0.0    0.00    0.00       4         void std::__uninitialized_fill_n_a<std::list<int, std::allocator<int> >*, unsigned int, std::list<int, std::allocator<int> >, std::list<int, std::allocator<int> > >(std::list<int, std::allocator<int> >*, unsigned int, std::list<int, std::allocator<int> > const&, std::allocator<std::list<int, std::allocator<int> > >&) [51]
                0.00    0.00       4/4           void std::uninitialized_fill_n<std::list<int, std::allocator<int> >*, unsigned int, std::list<int, std::allocator<int> > >(std::list<int, std::allocator<int> >*, unsigned int, std::list<int, std::allocator<int> > const&) [50]
-----------------------------------------------
                0.00    0.00  357187/2112823     std::list<int, std::allocator<int> >::begin() [65]
                0.00    0.00 1755636/2112823     std::list<int, std::allocator<int> >::end() [24]
[55]     0.0    0.00    0.00 2112823         std::_List_iterator<int>::_List_iterator(std::_List_node_base*) [55]
-----------------------------------------------
                0.00    0.00   36976/1435600     SatProblem::setClause(int, int) [22]
                0.00    0.00  134528/1435600     SatProblem::getNsc1(int*, int) [30]
                0.00    0.00  264496/1435600     SatProblem::afterFlip(int*, int) [21]
                0.00    0.00  999600/1435600     SatProblem::getNsc2(int*, int) [9]
[56]     0.0    0.00    0.00 1435600         std::_List_iterator<int>::operator!=(std::_List_iterator<int> const&) const [56]
-----------------------------------------------
                0.00    0.00   29445/1276785     SatProblem::setClause(int, int) [22]
                0.00    0.00  100896/1276785     SatProblem::getNsc1(int*, int) [30]
