Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
-----------------------------------------------
                0.00    0.02   30760/30760       SampleSAT::solve(SatProblem*, int*) [7]
[10]    15.3    0.00    0.02   30760         SampleSAT::walk() [10]
                0.00    0.01   46155/190117      SatProblem::getGrand() [5]
                0.00    0.01   15365/15365       SampleSAT::simAnnealing() [20]
                0.00    0.00    7683/7683        SampleSAT::greedyWalk() [22]
                0.00    0.00    7712/7712        SampleSAT::randomWalk() [26]
                0.00    0.00   60762/95249       SatProblem::getNumSat() [55]
-----------------------------------------------
                0.00    0.00      54/1443654     SliceSampling::learn(int*, char*, int) [2]
                0.00    0.00   60000/1443654     SliceSampling::sampleU() [18]
                0.00    0.00   60000/1443654     SliceSampling::sampleX() [4]
                0.01    0.00 1323600/1443654     SliceSampling::cdlearn(int) [3]
[11]     7.7    0.01    0.00 1443654         SatProblem::getTheta(int) [11]
-----------------------------------------------
                0.00    0.00   46272/650945      SatProblem::getNsc1(int*, int) [25]
                0.00    0.00  111365/650945      SatProblem::initSatCheck(int*) [24]
                0.00    0.00  180012/650945      SatProblem::afterFlip(int*, int) [23]
                0.00    0.00  313296/650945      SatProblem::getNsc2(int*, int) [21]
[12]     7.7    0.01    0.00  650945         SatProblem::isSatCnj(int*, int) [12]
-----------------------------------------------
                0.01    0.00  320036/320036      std::_List_base<int, std::allocator<int> >::_M_get_node() [14]
[13]     7.7    0.01    0.00  320036         __gnu_cxx::new_allocator<std::_List_node<int> >::allocate(unsigned int, void const*) [13]
                0.00    0.00  320036/320036      __gnu_cxx::new_allocator<std::_List_node<int> >::max_size() const [47]
-----------------------------------------------
                0.00    0.01  320036/320036      std::list<int, std::allocator<int> >::_M_create_node(int const&) [15]
[14]     7.7    0.00    0.01  320036         std::_List_base<int, std::allocator<int> >::_M_get_node() [14]
                0.01    0.00  320036/320036      __gnu_cxx::new_allocator<std::_List_node<int> >::allocate(unsigned int, void const*) [13]
-----------------------------------------------
                0.00    0.01  320036/320036      std::list<int, std::allocator<int> >::_M_insert(std::_List_iterator<int>, int const&) [16]
[15]     7.7    0.00    0.01  320036         std::list<int, std::allocator<int> >::_M_create_node(int const&) [15]
                0.00    0.01  320036/320036      std::_List_base<int, std::allocator<int> >::_M_get_node() [14]
                0.00    0.00  320036/640072      std::_List_base<int, std::allocator<int> >::_M_get_Tp_allocator() const [42]
                0.00    0.00  320036/320036      __gnu_cxx::new_allocator<int>::construct(int*, int const&) [46]
                0.00    0.00  320036/640096      std::allocator<int>::~allocator() [41]
-----------------------------------------------
                0.00    0.01  320036/320036      std::list<int, std::allocator<int> >::push_back(int const&) [17]
[16]     7.7    0.00    0.01  320036         std::list<int, std::allocator<int> >::_M_insert(std::_List_iterator<int>, int const&) [16]
                0.00    0.01  320036/320036      std::list<int, std::allocator<int> >::_M_create_node(int const&) [15]
-----------------------------------------------
                0.00    0.00      36/320036      SatProblem::parseCnfFile(char*) [27]
                0.00    0.01  320000/320036      SatProblem::initParams() [9]
[17]     7.7    0.00    0.01  320036         std::list<int, std::allocator<int> >::push_back(int const&) [17]
                0.00    0.01  320036/320036      std::list<int, std::allocator<int> >::_M_insert(std::_List_iterator<int>, int const&) [16]
                0.00    0.00  320036/1584532     std::list<int, std::allocator<int> >::end() [33]
-----------------------------------------------
                0.00    0.01   10000/10000       SliceSampling::cdlearn(int) [3]
[18]     7.6    0.00    0.01   10000         SliceSampling::sampleU() [18]
                0.00    0.01   60000/190117      SatProblem::getGrand() [5]
                0.00    0.00   60000/1443654     SatProblem::getTheta(int) [11]
-----------------------------------------------
                0.00    0.01   10000/10000       SampleSAT::solve(SatProblem*, int*) [7]
[19]     5.6    0.00    0.01   10000         SampleSAT::init_model() [19]
                0.00    0.01   46469/190117      SatProblem::getGrand() [5]
                0.00    0.00   73531/155397      SatProblem::getVar(int) [51]
-----------------------------------------------
                0.00    0.01   15365/15365       SampleSAT::walk() [10]
[20]     5.5    0.00    0.01   15365         SampleSAT::simAnnealing() [20]
                0.00    0.00   27493/190117      SatProblem::getGrand() [5]
                0.00    0.00   15365/52216       SatProblem::getNsc2(int*, int) [21]
                0.00    0.00   14607/30002       SatProblem::afterFlip(int*, int) [23]
                0.00    0.00   20120/155397      SatProblem::getVar(int) [51]
                0.00    0.00   15365/15365       SampleSAT::getTemp() [65]
                0.00    0.00   15365/95249       SatProblem::getNumSat() [55]
                0.00    0.00   14607/30002       SatProblem::addNumSat(int) [62]
-----------------------------------------------
                0.00    0.00   15365/52216       SampleSAT::simAnnealing() [20]
                0.00    0.00   36851/52216       SampleSAT::greedyWalk() [22]
[21]     3.7    0.00    0.00   52216         SatProblem::getNsc2(int*, int) [21]
                0.00    0.00  313296/650945      SatProblem::isSatCnj(int*, int) [12]
                0.00    0.00 1044320/2097771     std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > >::operator[](unsigned int) [31]
                0.00    0.00  835456/1584532     std::list<int, std::allocator<int> >::end() [33]
                0.00    0.00  835456/1264496     std::_List_iterator<int>::operator!=(std::_List_iterator<int> const&) const [34]
                0.00    0.00  626592/1131261     std::_List_iterator<int>::operator*() const [35]
                0.00    0.00  626592/951249      std::_List_iterator<int>::operator++(int) [36]
                0.00    0.00  208864/313247      std::list<int, std::allocator<int> >::begin() [49]
-----------------------------------------------
                0.00    0.00    7683/7683        SampleSAT::walk() [10]
[22]     3.2    0.00    0.00    7683         SampleSAT::greedyWalk() [22]
                0.00    0.00   36851/52216       SatProblem::getNsc2(int*, int) [21]
                0.00    0.00    7683/30002       SatProblem::afterFlip(int*, int) [23]
                0.00    0.00   46098/155397      SatProblem::getVar(int) [51]
                0.00    0.00   11410/95249       SatProblem::getNumSat() [55]
                0.00    0.00    7683/30002       SatProblem::addNumSat(int) [62]
-----------------------------------------------
                0.00    0.00    7683/30002       SampleSAT::greedyWalk() [22]
                0.00    0.00    7712/30002       SatProblem::getNsc1(int*, int) [25]
                0.00    0.00   14607/30002       SampleSAT::simAnnealing() [20]
[23]     2.1    0.00    0.00   30002         SatProblem::afterFlip(int*, int) [23]
                0.00    0.00  180012/650945      SatProblem::isSatCnj(int*, int) [12]
                0.00    0.00  360024/1131261     std::_List_iterator<int>::operator*() const [35]
                0.00    0.00  300020/2097771     std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > >::operator[](unsigned int) [31]
                0.00    0.00  240016/1584532     std::list<int, std::allocator<int> >::end() [33]
                0.00    0.00  240016/1264496     std::_List_iterator<int>::operator!=(std::_List_iterator<int> const&) const [34]
                0.00    0.00  180012/951249      std::_List_iterator<int>::operator++(int) [36]
                0.00    0.00   60004/313247      std::list<int, std::allocator<int> >::begin() [49]
-----------------------------------------------
                0.00    0.00   10000/10000       SampleSAT::solve(SatProblem*, int*) [7]
[24]     1.3    0.00    0.00   10000         SatProblem::initSatCheck(int*) [24]
                0.00    0.00  111365/650945      SatProblem::isSatCnj(int*, int) [12]
-----------------------------------------------
                0.00    0.00    7712/7712        SampleSAT::randomWalk() [26]
[25]     1.1    0.00    0.00    7712         SatProblem::getNsc1(int*, int) [25]
                0.00    0.00   46272/650945      SatProblem::isSatCnj(int*, int) [12]
                0.00    0.00    7712/30002       SatProblem::afterFlip(int*, int) [23]
                0.00    0.00  154240/2097771     std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > >::operator[](unsigned int) [31]
                0.00    0.00  123392/1584532     std::list<int, std::allocator<int> >::end() [33]
                0.00    0.00  123392/1264496     std::_List_iterator<int>::operator!=(std::_List_iterator<int> const&) const [34]
                0.00    0.00   92544/1131261     std::_List_iterator<int>::operator*() const [35]
                0.00    0.00   92544/951249      std::_List_iterator<int>::operator++(int) [36]
                0.00    0.00   30848/313247      std::list<int, std::allocator<int> >::begin() [49]
-----------------------------------------------
                0.00    0.00    7712/7712        SampleSAT::walk() [10]
[26]     1.1    0.00    0.00    7712         SampleSAT::randomWalk() [26]
                0.00    0.00    7712/7712        SatProblem::getNsc1(int*, int) [25]
                0.00    0.00  217796/217796      SatProblem::getClVecSize() [50]
                0.00    0.00  116867/116867      SatProblem::getClVec(int) [53]
                0.00    0.00   93474/93474       SatProblem::getFixedClausei(int) [56]
                0.00    0.00   54432/54432       SatProblem::getCnjSize(int) [61]
                0.00    0.00   28992/28992       SatProblem::getCnj(int, int) [64]
                0.00    0.00   15648/155397      SatProblem::getVar(int) [51]
                0.00    0.00    7712/95249       SatProblem::getNumSat() [55]
                0.00    0.00    7712/30002       SatProblem::addNumSat(int) [62]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[27]     0.0    0.00    0.00       1         SatProblem::parseCnfFile(char*) [27]
                0.00    0.00      36/320036      std::list<int, std::allocator<int> >::push_back(int const&) [17]
                0.00    0.00      36/2097771     std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > >::operator[](unsigned int) [31]
                0.00    0.00       1/1           SatProblem::allocate() [169]
-----------------------------------------------
                0.00    0.00      36/2097771     SatProblem::parseCnfFile(char*) [27]
                0.00    0.00   79163/2097771     SatProblem::setClause(int, int) [68]
                0.00    0.00  154240/2097771     SatProblem::getNsc1(int*, int) [25]
                0.00    0.00  300020/2097771     SatProblem::afterFlip(int*, int) [23]
                0.00    0.00  519992/2097771     SatProblem::initParams() [9]
                0.00    0.00 1044320/2097771     SatProblem::getNsc2(int*, int) [21]
[31]     0.0    0.00    0.00 2097771         std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > >::operator[](unsigned int) [31]
-----------------------------------------------
                0.00    0.00  313247/1897779     std::list<int, std::allocator<int> >::begin() [49]
                0.00    0.00 1584532/1897779     std::list<int, std::allocator<int> >::end() [33]
[32]     0.0    0.00    0.00 1897779         std::_List_iterator<int>::_List_iterator(std::_List_node_base*) [32]
-----------------------------------------------
                0.00    0.00   65632/1584532     SatProblem::setClause(int, int) [68]
                0.00    0.00  123392/1584532     SatProblem::getNsc1(int*, int) [25]
                0.00    0.00  240016/1584532     SatProblem::afterFlip(int*, int) [23]
                0.00    0.00  320036/1584532     std::list<int, std::allocator<int> >::push_back(int const&) [17]
                0.00    0.00  835456/1584532     SatProblem::getNsc2(int*, int) [21]
[33]     0.0    0.00    0.00 1584532         std::list<int, std::allocator<int> >::end() [33]
                0.00    0.00 1584532/1897779     std::_List_iterator<int>::_List_iterator(std::_List_node_base*) [32]
-----------------------------------------------
                0.00    0.00   65632/1264496     SatProblem::setClause(int, int) [68]
                0.00    0.00  123392/1264496     SatProblem::getNsc1(int*, int) [25]
                0.00    0.00  240016/1264496     SatProblem::afterFlip(int*, int) [23]
                0.00    0.00  835456/1264496     SatProblem::getNsc2(int*, int) [21]
[34]     0.0    0.00    0.00 1264496         std::_List_iterator<int>::operator!=(std::_List_iterator<int> const&) const [34]
-----------------------------------------------
                0.00    0.00   52101/1131261     SatProblem::setClause(int, int) [68]
                0.00    0.00   92544/1131261     SatProblem::getNsc1(int*, int) [25]
                0.00    0.00  360024/1131261     SatProblem::afterFlip(int*, int) [23]
                0.00    0.00  626592/1131261     SatProblem::getNsc2(int*, int) [21]
[35]     0.0    0.00    0.00 1131261         std::_List_iterator<int>::operator*() const [35]
-----------------------------------------------
                0.00    0.00   52101/951249      SatProblem::setClause(int, int) [68]
                0.00    0.00   92544/951249      SatProblem::getNsc1(int*, int) [25]
                0.00    0.00  180012/951249      SatProblem::afterFlip(int*, int) [23]
                0.00    0.00  626592/951249      SatProblem::getNsc2(int*, int) [21]
[36]     0.0    0.00    0.00  951249         std::_List_iterator<int>::operator++(int) [36]
-----------------------------------------------
                0.00    0.00   13531/653627      std::allocator<int>::allocator() [70]
                0.00    0.00  640096/653627      std::allocator<int>::allocator<std::_List_node<int> >(std::allocator<std::_List_node<int> > const&) [40]
[37]     0.0    0.00    0.00  653627         __gnu_cxx::new_allocator<int>::new_allocator() [37]
-----------------------------------------------
                0.00    0.00   13531/653627      std::allocator<int>::~allocator() [71]
                0.00    0.00  640096/653627      std::allocator<int>::~allocator() [41]
[38]     0.0    0.00    0.00  653627         __gnu_cxx::new_allocator<int>::~new_allocator() [38]
-----------------------------------------------
                0.00    0.00      24/640096      std::list<int, std::allocator<int> >::list(std::list<int, std::allocator<int> > const&) [106]
                0.00    0.00  640072/640096      std::_List_base<int, std::allocator<int> >::_M_get_Tp_allocator() const [42]
[39]     0.0    0.00    0.00  640096         std::_List_base<int, std::allocator<int> >::_M_get_Node_allocator() const [39]
-----------------------------------------------
                0.00    0.00      24/640096      std::list<int, std::allocator<int> >::list(std::list<int, std::allocator<int> > const&) [106]
                0.00    0.00  640072/640096      std::_List_base<int, std::allocator<int> >::_M_get_Tp_allocator() const [42]
[40]     0.0    0.00    0.00  640096         std::allocator<int>::allocator<std::_List_node<int> >(std::allocator<std::_List_node<int> > const&) [40]
                0.00    0.00  640096/653627      __gnu_cxx::new_allocator<int>::new_allocator() [37]
-----------------------------------------------
                0.00    0.00      24/640096      std::list<int, std::allocator<int> >::list(std::list<int, std::allocator<int> > const&) [106]
                0.00    0.00  320036/640096      std::_List_base<int, std::allocator<int> >::_M_clear() [58]
                0.00    0.00  320036/640096      std::list<int, std::allocator<int> >::_M_create_node(int const&) [15]
[41]     0.0    0.00    0.00  640096         std::allocator<int>::~allocator() [41]
                0.00    0.00  640096/653627      __gnu_cxx::new_allocator<int>::~new_allocator() [38]
-----------------------------------------------
                0.00    0.00  320036/640072      std::_List_base<int, std::allocator<int> >::_M_clear() [58]
                0.00    0.00  320036/640072      std::list<int, std::allocator<int> >::_M_create_node(int const&) [15]
[42]     0.0    0.00    0.00  640072         std::_List_base<int, std::allocator<int> >::_M_get_Tp_allocator() const [42]
                0.00    0.00  640072/640096      std::_List_base<int, std::allocator<int> >::_M_get_Node_allocator() const [39]
                0.00    0.00  640072/640096      std::allocator<int>::allocator<std::_List_node<int> >(std::allocator<std::_List_node<int> > const&) [40]
-----------------------------------------------
                0.00    0.00      24/320060      void std::_Construct<std::list<int, std::allocator<int> >, std::list<int, std::allocator<int> > >(std::list<int, std::allocator<int> >*, std::list<int, std::allocator<int> > const&) [107]
                0.00    0.00  320036/320060      __gnu_cxx::new_allocator<int>::construct(int*, int const&) [46]
[43]     0.0    0.00    0.00  320060         operator new(unsigned int, void*) [43]
-----------------------------------------------
                0.00    0.00  320036/320036      std::_List_base<int, std::allocator<int> >::_M_put_node(std::_List_node<int>*) [48]
[44]     0.0    0.00    0.00  320036         __gnu_cxx::new_allocator<std::_List_node<int> >::deallocate(std::_List_node<int>*, unsigned int) [44]
-----------------------------------------------
                0.00    0.00  320036/320036      std::_List_base<int, std::allocator<int> >::_M_clear() [58]
[45]     0.0    0.00    0.00  320036         __gnu_cxx::new_allocator<int>::destroy(int*) [45]
-----------------------------------------------
                0.00    0.00  320036/320036      std::list<int, std::allocator<int> >::_M_create_node(int const&) [15]
[46]     0.0    0.00    0.00  320036         __gnu_cxx::new_allocator<int>::construct(int*, int const&) [46]
                0.00    0.00  320036/320060      operator new(unsigned int, void*) [43]
-----------------------------------------------
                0.00    0.00  320036/320036      __gnu_cxx::new_allocator<std::_List_node<int> >::allocate(unsigned int, void const*) [13]
[47]     0.0    0.00    0.00  320036         __gnu_cxx::new_allocator<std::_List_node<int> >::max_size() const [47]
-----------------------------------------------
                0.00    0.00  320036/320036      std::_List_base<int, std::allocator<int> >::_M_clear() [58]
[48]     0.0    0.00    0.00  320036         std::_List_base<int, std::allocator<int> >::_M_put_node(std::_List_node<int>*) [48]
                0.00    0.00  320036/320036      __gnu_cxx::new_allocator<std::_List_node<int> >::deallocate(std::_List_node<int>*, unsigned int) [44]
-----------------------------------------------
                0.00    0.00   13531/313247      SatProblem::setClause(int, int) [68]
                0.00    0.00   30848/313247      SatProblem::getNsc1(int*, int) [25]
                0.00    0.00   60004/313247      SatProblem::afterFlip(int*, int) [23]
                0.00    0.00  208864/313247      SatProblem::getNsc2(int*, int) [21]
[49]     0.0    0.00    0.00  313247         std::list<int, std::allocator<int> >::begin() [49]
                0.00    0.00  313247/1897779     std::_List_iterator<int>::_List_iterator(std::_List_node_base*) [32]
-----------------------------------------------
                0.00    0.00  217796/217796      SampleSAT::randomWalk() [26]
[50]     0.0    0.00    0.00  217796         SatProblem::getClVecSize() [50]
-----------------------------------------------
                0.00    0.00   15648/155397      SampleSAT::randomWalk() [26]
                0.00    0.00   20120/155397      SampleSAT::simAnnealing() [20]
                0.00    0.00   46098/155397      SampleSAT::greedyWalk() [22]
                0.00    0.00   73531/155397      SampleSAT::init_model() [19]
[51]     0.0    0.00    0.00  155397         SatProblem::getVar(int) [51]
-----------------------------------------------
                0.00    0.00  120000/120000      SatProblem::initParams() [9]
[52]     0.0    0.00    0.00  120000         std::list<int, std::allocator<int> >::empty() const [52]
-----------------------------------------------
                0.00    0.00  116867/116867      SampleSAT::randomWalk() [26]
[53]     0.0    0.00    0.00  116867         SatProblem::getClVec(int) [53]
-----------------------------------------------
                0.00    0.00     600/100600      SliceSampling::cdlearn(int) [3]
                0.00    0.00  100000/100600      SliceSampling::calclik(int, double*, int*, int) [87]
[54]     0.0    0.00    0.00  100600         SliceSampling::calckey(int) [54]
-----------------------------------------------
                0.00    0.00    7712/95249       SampleSAT::randomWalk() [26]
                0.00    0.00   11410/95249       SampleSAT::greedyWalk() [22]
                0.00    0.00   15365/95249       SampleSAT::simAnnealing() [20]
                0.00    0.00   60762/95249       SampleSAT::walk() [10]
[55]     0.0    0.00    0.00   95249         SatProblem::getNumSat() [55]
-----------------------------------------------
                0.00    0.00   93474/93474       SampleSAT::randomWalk() [26]
[56]     0.0    0.00    0.00   93474         SatProblem::getFixedClausei(int) [56]
-----------------------------------------------
                0.00    0.00       4/80020       std::_List_base<int, std::allocator<int> >::_List_base() [137]
                0.00    0.00      24/80020       std::_List_base<int, std::allocator<int> >::_List_base(std::allocator<int> const&) [104]
                0.00    0.00   79992/80020       std::list<int, std::allocator<int> >::clear() [59]
[57]     0.0    0.00    0.00   80020         std::_List_base<int, std::allocator<int> >::_M_init() [57]
-----------------------------------------------
                0.00    0.00      28/80020       std::_List_base<int, std::allocator<int> >::~_List_base() [93]
                0.00    0.00   79992/80020       std::list<int, std::allocator<int> >::clear() [59]
[58]     0.0    0.00    0.00   80020         std::_List_base<int, std::allocator<int> >::_M_clear() [58]
                0.00    0.00  320036/640072      std::_List_base<int, std::allocator<int> >::_M_get_Tp_allocator() const [42]
                0.00    0.00  320036/320036      __gnu_cxx::new_allocator<int>::destroy(int*) [45]
                0.00    0.00  320036/640096      std::allocator<int>::~allocator() [41]
                0.00    0.00  320036/320036      std::_List_base<int, std::allocator<int> >::_M_put_node(std::_List_node<int>*) [48]
-----------------------------------------------
                0.00    0.00   79992/79992       SatProblem::initParams() [9]
[59]     0.0    0.00    0.00   79992         std::list<int, std::allocator<int> >::clear() [59]
                0.00    0.00   79992/80020       std::_List_base<int, std::allocator<int> >::_M_clear() [58]
                0.00    0.00   79992/80020       std::_List_base<int, std::allocator<int> >::_M_init() [57]
-----------------------------------------------
                0.00    0.00       2/67468       SliceSampling::learn(int*, char*, int) [2]
                0.00    0.00       4/67468       main [1]
                0.00    0.00     400/67468       SliceSampling::cdlearn(int) [3]
                0.00    0.00   27062/67468       SliceSampling::unitProc(int, int) [69]
                0.00    0.00   40000/67468       SliceSampling::sampleX() [4]
[60]     0.0    0.00    0.00   67468         Timer::time() [60]
-----------------------------------------------
                0.00    0.00   54432/54432       SampleSAT::randomWalk() [26]
[61]     0.0    0.00    0.00   54432         SatProblem::getCnjSize(int) [61]
-----------------------------------------------
                0.00    0.00    7683/30002       SampleSAT::greedyWalk() [22]
                0.00    0.00    7712/30002       SampleSAT::randomWalk() [26]
                0.00    0.00   14607/30002       SampleSAT::simAnnealing() [20]
[62]     0.0    0.00    0.00   30002         SatProblem::addNumSat(int) [62]
-----------------------------------------------
                0.00    0.00   28992/28992       SatProblem::getCnj(int, int) [64]
[63]     0.0    0.00    0.00   28992         SatProblem::getCnf(int) [63]
-----------------------------------------------
                0.00    0.00   28992/28992       SampleSAT::randomWalk() [26]
[64]     0.0    0.00    0.00   28992         SatProblem::getCnj(int, int) [64]
                0.00    0.00   28992/28992       SatProblem::getCnf(int) [63]
-----------------------------------------------
                0.00    0.00   15365/15365       SampleSAT::simAnnealing() [20]
[65]     0.0    0.00    0.00   15365         SampleSAT::getTemp() [65]
-----------------------------------------------
                0.00    0.00   13531/13531       SliceSampling::unitProc(int, int) [69]
[66]     0.0    0.00    0.00   13531         SatProblem::setAtom(int, int) [66]
-----------------------------------------------
                0.00    0.00   13531/13531       SliceSampling::unitProc(int, int) [69]
[67]     0.0    0.00    0.00   13531         SatProblem::rewriteWL(int, int) [67]
                0.00    0.00   13531/13531       std::vector<int, std::allocator<int> >::vector() [79]
                0.00    0.00   13531/13531       std::vector<int, std::allocator<int> >::~vector() [80]
-----------------------------------------------
                0.00    0.00   13531/13531       SliceSampling::unitProc(int, int) [69]
[68]     0.0    0.00    0.00   13531         SatProblem::setClause(int, int) [68]
                0.00    0.00   79163/2097771     std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > >::operator[](unsigned int) [31]
                0.00    0.00   65632/1584532     std::list<int, std::allocator<int> >::end() [33]
                0.00    0.00   65632/1264496     std::_List_iterator<int>::operator!=(std::_List_iterator<int> const&) const [34]
                0.00    0.00   52101/1131261     std::_List_iterator<int>::operator*() const [35]
                0.00    0.00   52101/951249      std::_List_iterator<int>::operator++(int) [36]
                0.00    0.00   13531/313247      std::list<int, std::allocator<int> >::begin() [49]
-----------------------------------------------
                0.00    0.00   13531/13531       SliceSampling::sampleX() [4]
[69]     0.0    0.00    0.00   13531         SliceSampling::unitProc(int, int) [69]
                0.00    0.00   27062/67468       Timer::time() [60]
                0.00    0.00   13531/13531       SatProblem::setAtom(int, int) [66]
                0.00    0.00   13531/13531       SatProblem::setClause(int, int) [68]
                0.00    0.00   13531/13531       SatProblem::rewriteWL(int, int) [67]
-----------------------------------------------
                0.00    0.00   13531/13531       std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl() [73]
[70]     0.0    0.00    0.00   13531         std::allocator<int>::allocator() [70]
                0.00    0.00   13531/653627      __gnu_cxx::new_allocator<int>::new_allocator() [37]
-----------------------------------------------
                0.00    0.00   13531/13531       std::_Vector_base<int, std::allocator<int> >::_Vector_impl::~_Vector_impl() [74]
[71]     0.0    0.00    0.00   13531         std::allocator<int>::~allocator() [71]
                0.00    0.00   13531/653627      __gnu_cxx::new_allocator<int>::~new_allocator() [38]
-----------------------------------------------
                0.00    0.00   13531/13531       void std::_Destroy<int*>(int*, int*) [81]
[72]     0.0    0.00    0.00   13531         void std::_Destroy_aux<true>::__destroy<int*>(int*, int*) [72]
-----------------------------------------------
                0.00    0.00   13531/13531       std::_Vector_base<int, std::allocator<int> >::_Vector_base() [77]
[73]     0.0    0.00    0.00   13531         std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl() [73]
                0.00    0.00   13531/13531       std::allocator<int>::allocator() [70]
-----------------------------------------------
                0.00    0.00   13531/13531       std::_Vector_base<int, std::allocator<int> >::~_Vector_base() [78]
[74]     0.0    0.00    0.00   13531         std::_Vector_base<int, std::allocator<int> >::_Vector_impl::~_Vector_impl() [74]
                0.00    0.00   13531/13531       std::allocator<int>::~allocator() [71]
-----------------------------------------------
                0.00    0.00   13531/13531       std::_Vector_base<int, std::allocator<int> >::~_Vector_base() [78]
[75]     0.0    0.00    0.00   13531         std::_Vector_base<int, std::allocator<int> >::_M_deallocate(int*, unsigned int) [75]
-----------------------------------------------
                0.00    0.00   13531/13531       std::vector<int, std::allocator<int> >::~vector() [80]
[76]     0.0    0.00    0.00   13531         std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() [76]
-----------------------------------------------
                0.00    0.00   13531/13531       std::vector<int, std::allocator<int> >::vector() [79]
[77]     0.0    0.00    0.00   13531         std::_Vector_base<int, std::allocator<int> >::_Vector_base() [77]
                0.00    0.00   13531/13531       std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl() [73]
-----------------------------------------------
                0.00    0.00   13531/13531       std::vector<int, std::allocator<int> >::~vector() [80]
[78]     0.0    0.00    0.00   13531         std::_Vector_base<int, std::allocator<int> >::~_Vector_base() [78]
                0.00    0.00   13531/13531       std::_Vector_base<int, std::allocator<int> >::_M_deallocate(int*, unsigned int) [75]
                0.00    0.00   13531/13531       std::_Vector_base<int, std::allocator<int> >::_Vector_impl::~_Vector_impl() [74]
-----------------------------------------------
                0.00    0.00   13531/13531       SatProblem::rewriteWL(int, int) [67]
[79]     0.0    0.00    0.00   13531         std::vector<int, std::allocator<int> >::vector() [79]
                0.00    0.00   13531/13531       std::_Vector_base<int, std::allocator<int> >::_Vector_base() [77]
-----------------------------------------------
                0.00    0.00   13531/13531       SatProblem::rewriteWL(int, int) [67]
[80]     0.0    0.00    0.00   13531         std::vector<int, std::allocator<int> >::~vector() [80]
                0.00    0.00   13531/13531       std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() [76]
                0.00    0.00   13531/13531       void std::_Destroy<int*, int>(int*, int*, std::allocator<int>&) [82]
                0.00    0.00   13531/13531       std::_Vector_base<int, std::allocator<int> >::~_Vector_base() [78]
-----------------------------------------------
                0.00    0.00   13531/13531       void std::_Destroy<int*, int>(int*, int*, std::allocator<int>&) [82]
[81]     0.0    0.00    0.00   13531         void std::_Destroy<int*>(int*, int*) [81]
                0.00    0.00   13531/13531       void std::_Destroy_aux<true>::__destroy<int*>(int*, int*) [72]
-----------------------------------------------
                0.00    0.00   13531/13531       std::vector<int, std::allocator<int> >::~vector() [80]
[82]     0.0    0.00    0.00   13531         void std::_Destroy<int*, int>(int*, int*, std::allocator<int>&) [82]
                0.00    0.00   13531/13531       void std::_Destroy<int*>(int*, int*) [81]
-----------------------------------------------
                0.00    0.00   10000/10000       SampleSAT::solve(SatProblem*, int*) [7]
[83]     0.0    0.00    0.00   10000         SatProblem::cpClVector() [83]
-----------------------------------------------
                0.00    0.00   10000/10000       SliceSampling::sampleX() [4]
[84]     0.0    0.00    0.00   10000         SatProblem::getNumFixedAtom() [84]
-----------------------------------------------
                0.00    0.00   10000/10000       SliceSampling::sampleX() [4]
[85]     0.0    0.00    0.00   10000         SatProblem::getNumFixedClause() [85]
-----------------------------------------------
                0.00    0.00     100/100         SliceSampling::cdlearn(int) [3]
[86]     0.0    0.00    0.00     100         SatProblem::updateTheta(double*) [86]
-----------------------------------------------
                0.00    0.00     100/100         SliceSampling::cdlearn(int) [3]
[87]     0.0    0.00    0.00     100         SliceSampling::calclik(int, double*, int*, int) [87]
                0.00    0.00  100000/100600      SliceSampling::calckey(int) [54]
-----------------------------------------------
                0.00    0.00      24/52          std::allocator<std::_List_node<int> >::~allocator() [102]
                0.00    0.00      28/52          std::allocator<std::_List_node<int> >::~allocator() [91]
[88]     0.0    0.00    0.00      52         __gnu_cxx::new_allocator<std::_List_node<int> >::~new_allocator() [88]
-----------------------------------------------
                0.00    0.00      24/48          std::list<int, std::allocator<int> >::begin() const [98]
                0.00    0.00      24/48          std::list<int, std::allocator<int> >::end() const [97]
[89]     0.0    0.00    0.00      48         std::_List_const_iterator<int>::_List_const_iterator(std::_List_node_base const*) [89]
-----------------------------------------------
                0.00    0.00       4/28          std::allocator<std::_List_node<int> >::allocator() [133]
                0.00    0.00      24/28          std::allocator<std::_List_node<int> >::allocator<int>(std::allocator<int> const&) [100]
[90]     0.0    0.00    0.00      28         __gnu_cxx::new_allocator<std::_List_node<int> >::new_allocator() [90]
-----------------------------------------------
